# 1. Results reception time.,# 2. MD5 hash of participant's IP address.,# 3. Controller name.,# 4. Order number of item.,# 5. Inner element number.,# 6. Label.,# 7. Latin Square Group.,# 8. PennElementType.,# 9. PennElementName.,# 10. Parameter.,# 11. Value.,# 12. EventTime.,# 13. Comments.,# 14. Sentence.,# 15. Option1.,# 16. Option2.,# 17. Question.,# 18. Comments.,time,browser,designnumber,version,response,Item,most_similar_sent,similarity_ratio,ID,text,licensor,licensor-start character offset,licensor-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,antecedent number,licensor-category,URL,correct_answer,wrong_answer,accuracy_check,accuracy
1741872138,7821bc2d55a27cefd5deb04e85cc2d32,PennController,16,0,a,NULL,Scale,answer,Choice,2,1741872108343,a,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however%2C the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve%2C such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England%2C ""figgy pudding"" referred to a raisin or plum pudding%2C not necessarily one containing figs. In the famous version of the song%2C the singer demands figgy pudding from the audience%2C threatening to not ""go until we get some"".",audience,figgy pudding,What is missing after 'some'?,NULL," Thu, 13 Mar 2025 13:22:18 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_22,figgy pudding,25,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",2.817896389324961,25,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",some,625,628,figgy pudding,309,321,audience,579,586,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/We_Wish_You_a_Merry_Christmas,figgy pudding,audience,0,1
1741872584,294f2d36ed6df9c9fd3e235dfd25d9de,PennController,16,0,a,NULL,Scale,answer,Choice,2,1741871961336,a,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however%2C the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve%2C such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England%2C ""figgy pudding"" referred to a raisin or plum pudding%2C not necessarily one containing figs. In the famous version of the song%2C the singer demands figgy pudding from the audience%2C threatening to not ""go until we get some"".",audience,figgy pudding,What is missing after 'some'?,NULL," Thu, 13 Mar 2025 13:29:44 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 4,NPE_22,figgy pudding,25,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",2.817896389324961,25,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",some,625,628,figgy pudding,309,321,audience,579,586,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/We_Wish_You_a_Merry_Christmas,figgy pudding,audience,0,1
1741868747,bd26ebc018fd39f10159a8a0581e1785,PennController,9,0,a,NULL,Scale,answer,Choice,2,1741868269741,a,Eighteen electors were created by Pope Innocent II%2C two by Pope Callixtus II%2C one by Pope Honorius II and one by Pope Paschalis II.,Pope Innocent II,electors ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:25:47 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",# Design number was non-random = 0,NPE_22,electors ,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",2.969924812030075,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",one ,78,80,Pope Innocent II,34,49,electors ,9,16,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1143_papal_election,electors ,Pope Innocent II,0,1
1741869303,2347620adc6f96a80f33220e122a28cc,PennController,9,0,a,NULL,Scale,answer,Choice,1,1741868626869,a,Eighteen electors were created by Pope Innocent II%2C two by Pope Callixtus II%2C one by Pope Honorius II and one by Pope Paschalis II.,Pope Innocent II,electors ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:35:03 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_22,Pope Innocent II,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",2.969924812030075,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",one ,78,80,Pope Innocent II,34,49,electors ,9,16,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1143_papal_election,electors ,Pope Innocent II,0,0
1741869493,8582d96f70683a22864187cfad47ce87,PennController,9,0,a,NULL,Scale,answer,Choice,2,1741869040421,a,Eighteen electors were created by Pope Innocent II%2C two by Pope Callixtus II%2C one by Pope Honorius II and one by Pope Paschalis II.,Pope Innocent II,electors ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:38:13 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",# Design number was non-random = 2,NPE_22,electors ,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",2.969924812030075,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",one ,78,80,Pope Innocent II,34,49,electors ,9,16,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1143_papal_election,electors ,Pope Innocent II,0,1
1741871256,3364546a888a0727a934afe479e50c98,PennController,9,0,a,NULL,Scale,answer,Choice,2,1741871178273,a,Eighteen electors were created by Pope Innocent II%2C two by Pope Callixtus II%2C one by Pope Honorius II and one by Pope Paschalis II.,Pope Innocent II,electors ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:07:36 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 3,NPE_22,electors ,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",2.969924812030075,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",one ,78,80,Pope Innocent II,34,49,electors ,9,16,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1143_papal_election,electors ,Pope Innocent II,0,1
1741872138,7821bc2d55a27cefd5deb04e85cc2d32,PennController,9,0,a,NULL,Scale,answer,Choice,2,1741871732847,a,Eighteen electors were created by Pope Innocent II%2C two by Pope Callixtus II%2C one by Pope Honorius II and one by Pope Paschalis II.,Pope Innocent II,electors ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:22:18 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_22,electors ,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",2.969924812030075,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",one ,78,80,Pope Innocent II,34,49,electors ,9,16,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1143_papal_election,electors ,Pope Innocent II,0,1
1741872584,294f2d36ed6df9c9fd3e235dfd25d9de,PennController,9,0,a,NULL,Scale,answer,Choice,2,1741871301718,a,Eighteen electors were created by Pope Innocent II%2C two by Pope Callixtus II%2C one by Pope Honorius II and one by Pope Paschalis II.,Pope Innocent II,electors ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:29:44 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 4,NPE_22,electors ,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",2.969924812030075,196,"Eighteen electors were created by Pope Innocent II, two by Pope Callixtus II, one by Pope Honorius II and one by Pope Paschalis II.",one ,78,80,Pope Innocent II,34,49,electors ,9,16,False,True,local,non-local,nppl,det,https://en.wikipedia.org/wiki/1143_papal_election,electors ,Pope Innocent II,0,1
1741868747,bd26ebc018fd39f10159a8a0581e1785,PennController,12,0,a,NULL,Scale,answer,Choice,2,1741868304685,a,A second bridge was constructed in 1873%2C and replaced in 1907. A modern%2C four-lane bridge replaced the older bridge in 1965%2C and a second four-lane bridge added in 1969. In 2009%2C construction began on three spans (two carrying freeway traffic%2C one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.,construction,spans ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:25:47 GMT","# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",# Design number was non-random = 0,NPE_22,spans ,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",2.977116704805492,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",one ,244,246,construction,179,190,spans ,207,211,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/11th_Street_Bridges,spans ,construction,0,1
1741869303,2347620adc6f96a80f33220e122a28cc,PennController,12,0,a,NULL,Scale,answer,Choice,2,1741869003354,a,A second bridge was constructed in 1873%2C and replaced in 1907. A modern%2C four-lane bridge replaced the older bridge in 1965%2C and a second four-lane bridge added in 1969. In 2009%2C construction began on three spans (two carrying freeway traffic%2C one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.,construction,spans ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:35:03 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_22,spans ,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",2.977116704805492,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",one ,244,246,construction,179,190,spans ,207,211,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/11th_Street_Bridges,spans ,construction,0,1
1741869493,8582d96f70683a22864187cfad47ce87,PennController,12,0,a,NULL,Scale,answer,Choice,2,1741869340362,a,A second bridge was constructed in 1873%2C and replaced in 1907. A modern%2C four-lane bridge replaced the older bridge in 1965%2C and a second four-lane bridge added in 1969. In 2009%2C construction began on three spans (two carrying freeway traffic%2C one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.,construction,spans ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 12:38:13 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",# Design number was non-random = 2,NPE_22,spans ,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",2.977116704805492,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",one ,244,246,construction,179,190,spans ,207,211,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/11th_Street_Bridges,spans ,construction,0,1
1741871256,3364546a888a0727a934afe479e50c98,PennController,12,0,a,NULL,Scale,answer,Choice,1,1741871105347,a,A second bridge was constructed in 1873%2C and replaced in 1907. A modern%2C four-lane bridge replaced the older bridge in 1965%2C and a second four-lane bridge added in 1969. In 2009%2C construction began on three spans (two carrying freeway traffic%2C one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.,construction,spans ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:07:36 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 3,NPE_22,construction,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",2.977116704805492,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",one ,244,246,construction,179,190,spans ,207,211,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/11th_Street_Bridges,spans ,construction,0,0
1741872138,7821bc2d55a27cefd5deb04e85cc2d32,PennController,12,0,a,NULL,Scale,answer,Choice,2,1741871781260,a,A second bridge was constructed in 1873%2C and replaced in 1907. A modern%2C four-lane bridge replaced the older bridge in 1965%2C and a second four-lane bridge added in 1969. In 2009%2C construction began on three spans (two carrying freeway traffic%2C one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.,construction,spans ,What is missing after 'one '?,NULL," Thu, 13 Mar 2025 13:22:18 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 5,NPE_22,spans ,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",2.977116704805492,184,"A second bridge was constructed in 1873, and replaced in 1907. A modern, four-lane bridge replaced the older bridge in 1965, and a second four-lane bridge added in 1969. In 2009, construction began on three spans (two carrying freeway traffic, one carrying local-only traffic) to replace the 1965 and 1969 bridges. The northbound bridge opened to traffic in December 2011 while the southbound bridge open to traffic in January 2012.",one ,244,246,construction,179,190,spans ,207,211,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/11th_Street_Bridges,spans ,construction,0,1
