text_id,human_text,human_acc
368,"The atmosphere began to destabilize due to a decrease in cloud cover over western and central Texas; the sunshine and heating, combined with sufficient wind shear and abundant low-level moisture, combined to produce a very unstable air mass. The SPC issued a severe thunderstorm watchfrom southern Oklahoma to central Texas that afternoon around 3:00 p.m. CDT. Supercells broke out in parts of northwestern Texas during the late afternoon hours, one of which developed the first tornado of the day at 5:38 p.m., near Belcherville in Montague County. A second tornado spawned by the same storm, rated as an EF1, touched down near Lake Amon G. Carter, damaging four homes and destroying one. As forecasters realized that conditions now favored tornadic activity, the SPC issued a tornado watch from far southern Oklahoma into central Texas at 6 p.m. CDT, replacing parts of the original severe thunderstorm watch.",0.5
369,"An isolated, but strong 60–yard wide F3 tornado tracked 4.5 miles through southeastern Cleveland, Ohio, injuring 20 people, but killing no one.",1.0
370,"Another tornado, an F2, struck Tallulah, wrecking a self-service laundry and causing roof damage to five homes, resulting in four minor injuries. The largest number of injuries in a single tornado on January 18 occurred in Mississippi, where an F2 near Stallo flipped trailers and a business, both of which shattered, injuring eight people. Two of the injured were hurled from the structure in which they were standing. In all, the entire outbreak spawned tornadoes as far north as southern Illinois, injured 20 people, and killed one.",1.0
371,"In 1954, Metropolitan Toronto (""Metro"") was created, covering most of the city's post-1998 city limits. The TTC took on responsibility for transit within the entire area. A flat fare was not considered to be feasible for so large an area; so the TTC created the Central Zone, which roughly incorporated the City of Toronto, and set up a series of concentric semicircular rings around it as Suburban Zones 2–5, with an additional fare required for each one. Routes extending beyond the Metro limits continued to be separate radial routes, so the zones still had the effect of fare stages, but within Metro, it became possible to change buses within a suburban zone.",1.0
372,"With Torosaurus, there are ten or twelve, a midline epiparietal being absent. Also the number of episquamosals on the side edge of the frill differs (five with Triceratops, six or seven with Torosaurus). This was explained by the assumption that the number of epoccipitals increased during maturation. Also, it was pointed out that both number and position of the osteoderms are variable with Triceratops. This is shown through specimen MOR 2923, which has six epiparietals, but lacks a midline one.",1.0
373,"One of these incidents involved a Swedish and an American citizen. There were also rumours of worse brutalities and prisoners being shot dead by guards, but the facts about Torrens Island are difficult to verify. On one occasion, Captain Hawkes had fired his pistol into a tent full of internees, wounding one. Flogging the American proved to be a serious mistake. The prisoner wrote to the US Consul about conditions in the camp, forcing an enquiry in June which brought conditions into the open.",1.0
374,"Daytona USAwas the first game to use the Sega Model 2 arcade hardware which produced very advanced graphics and was developed jointly with General Electrics, which was located in the US. When Nagoshi paid them a visit, he happened to see a NASCAR race, which inspired Daytona USA initially. Tom Petit, president of Sega's arcade division in America also was in favour of NASCAR. In Japan, only F1 racing games were popular, though Nagoshi decided to not develop one. He also says that he stayed persistent in creating a more difficult kind of game.",1.0
375,"In Shanghai is a live concert recording made by the Toshiko Akiyoshi Jazz Orchestra featuring Lew Tabackin in October, 2010 in Shanghai. An audio CD version was released by Pony Canyon in Japan in January, 2011 and a DVD video version was released in March of the same year. Although the New York–based Orchestra had officially disbanded in 2003, they have reformed on occasion to perform special tours and concerts like this one.",1.0
376,"In Shanghai is a live concert recording made by the Toshiko Akiyoshi Jazz Orchestra featuring Lew Tabackin in October, 2010 in Shanghai. An audio CD version was released by Pony Canyon in Japan in January, 2011 and a DVD video version was released in March of the same year. Although the New York–based Orchestra had officially disbanded in 2003, they have reformed on occasion to perform special tours and concerts like this one.",1.0
377,"lternatively, former yokozuna of any level of success can stay in the JSA for up to five years under their shikona or ring name, while former ōzeki can stay for three. Musashimaru and Tochiazuma were examples in 2008 and retiring yokozuna Kakuryū also took this option in 2021. Former wrestlers below that rank, since the abolition of the jun-toshiyori system in December 2006 (which allowed a two-year stay), have no such grace period and must leave the sumo world immediately and permanently unless they have either already purchased a share or can borrow one from a wrestler active in the ring. It is not uncommon for a former wrestler to switch to and from several elder names over the years while searching for a permanent one.",1.0
378,"Tote King began his career in the year of 1999 when he was part of a group known as La Alta Escuela. Their first album name was En Pie de Vuelo. As a solo artist, he started with the Big King XXL demo and the maxi Duermen. In the year of 2002, he joined together with his brother as a partnership known as Tote King and Shotta. Together they released the maxi Nada Para Mí and the Tu Madre Es una Foca long-player. Nada Para Mí 2002 allowed Tote King and Shotta to receive the Hip-Hop Nation award for Best Rookie MC.Both of these albums were produced on the Superego label. Tote King then went on to produce another solo album called Matemáticas. His second solo album was known as Un Tipo Cualquiera three years later through the Boa Music label and produced by Big Hozone, Vast Aire, and Cannibal Ox. Tote King released his third album, T.O.T.E, which is known to be of a different style than his previous ones.",1.0
379,"Juhellus filius Aluuredi. To God and martyrs ss. Sergius and Bachus, and the Abbot of the place, and d. Tetbaldus, monk, personally representing all the brothers. a) The Church of S. Mary de Tottenes, with the fees of the priests Hurbertus, Anschitillus, Suuetinus and Ansgotus, the fee of Rodbertus Tornator, and the land beneath the Church, tithes and a dam for a fishery. Also four linen copes, an altar covering, two hangings, one white garment, one silver gilt cross and two wooden ones.",1.0
380,"A number of major investment banks have dedicated strategy index teams or are looking to establish one. These desks usually work under the exotic derivatives umbrella at each bank. As a result, it is difficult to establish exactly how much strategy index trading generates at each bank. Deutsche Bank is generally considered the leader in this business, with Barclays, RBS, Lehman (Now Nomura), Morgan Stanley, Goldman Sachs and UBS all looking to quickly establish themselves. Considering that it is possible to charge up to 1.5–2.0% annually on these trades, with the usual charge being 1% running, the revenues on a typical 5-year strategy trade are 5–10 times that of a conventional exotic trade.",1.0
381,It was 1996 before traffic exchanges began to charge for traffic and around this time the concept changed from a tool for locating interesting sites to a commercial one. This change in direction resulted in increased popularity at the expense of the content which is now almost exclusively commerce.,0.3333333333333333
382,"A motorcycle trailer may be a trailer designed to haul motorcycles behind an automobile or truck. Such trailers may be open or enclosed, ranging in size from trailers capable of carrying several motorcycles or only one. They may be designed specifically to carry motorcycles, with ramps and tie-downs, or may be a utility trailer adapted permanently or occasionally to haul one or more motorcycles.",1.0
383,"Mihaileanu goes to great pains to emphasize the tragedy of the circumstances, although he does so in a somewhat belated and unconventional manner. [...] An important question for viewers of Train of Life is whether a tremendous ending can redeem an otherwise mediocre motion picture. [...] For that reason, Train of Life is one of the few films that works better on subsequent viewings than on the initial one. [...] Ultimately, however, the ending is what will determine how each individual reacts to Train of Life. ",1.0
384,"T. S. Rajendra served illustriously for 21 years by not only training a large number of cadets but also the saloon crew. The Government of India decided with great foresight to set up a shore based academy for training of nautical cadets so that output could be substantially increased. The shore based academy named T. S. Chanakya was inaugurated on 5 April 1993, National Maritime Day. T. S. Chanakya became operational on 1 August 1993 and teaches the cadets the new order but also makes them upholders of the old ones.",1.0
385,"Like the rest of the VBZ network, Zürich's tram network operates on a proof-of-payment system. All tram stops are equipped with ticket machines, and passengers are required to purchase a ticket before boarding the vehicle. Passengers may board through any door and are not required to show tickets on boarding. Instead, tickets are randomly checked by roving teams of fare inspectors, and fines are imposed on passengers found without one.",1.0
386,"The southern Ontario Trans-Canada Highway route is even more abstract than the northern ones, as it uses four different provincial highways, and is largely non-functional as a major long distance corridor due to its roundabout route and the complete avoidance of the Toronto area. It is a 671 km (417 mile) long alternate route to Highway 17 (the mainline TCH) between Sudbury and Ottawa. It passes through several major communities, including Orillia and Peterborough. Because it passes closer to major population centres, this section of the TCH sees higher traffic volumes. It is made up of various sections of freeways, expressways and two-lane routes.",0.6666666666666666
387,"The lounge car was only for the use of 1st class passengers, while both 1st and 2nd class passengers could take meals in the dining car. 2nd class was similar to 1st class, sleeping 6 passengers in each compartment and 3 in each couple, where 1st class slept 4 and 2 respectively. Early and mid steel bodied 2nd class carriages had no shower facilities, however subsequent generations of 2nd class carriages introduced in the 1980s did. 3rd class slept 6 per compartment in rather spartan conditions, with minimal padding on the seats and bunks, and while each 1st and 2nd class compartment had two windows, 3rd class compartments only had one. Coupes in all three classes had a single window. Heating in the carriages was provided by steam radiators, so in the winter months Vapor Clarkson steam generator wagons would be coupled between the locomotives and the rest of the train on the sections where the motive power was diesel or electric.",0.6666666666666666
388,"The presence of an active β-galactosidase may be detected when cells are grown in plates containing X-gal, forming characteristic blue colonies. However, the multiple cloning site, where a gene of interest may be ligated into the plasmid vector, is located within the lacZα gene. Successful ligation therefore disrupts the lacZα gene, and no functional β-galactosidase can form, resulting in white colonies. Cells containing successfully ligated insert can then be easily identified by its white coloration from the unsuccessful blue ones.",0.0
389,"Its purpose is to choose the most useful translation units. Segmentation is like a type of parsing. It is done monolingually using superficial parsing and alignment is based on segmentation. If the translators correct the segmentations manually, later versions of the document will not find matches against the TM based on the corrected segmentation because the program will repeat its own errors. Translators usually proceed sentence by sentence, although the translation of one sentence may depend on the translation of the surrounding ones.",1.0
390,"When translating, one of the main purposes of the TM is to retrieve the most useful matches in the memory so that the translator can choose the best one. The TM must show both the source and target text pointing out the identities and differences.",1.0
391,"Trashman's powers include superhuman strength, stamina, speed, agility, reflexes, equilibrium and durability. He is not invulnerable to harm, but his powers usually enable him to avoid being wounded or killed by conventional weapons. He also has the ability to ""shape-shift"" or alter his shape and molecular structure to any desired form, including non-organic ones. For example, he once shifted himself into the shape of a copy of the East Village Other. He retains his mental abilities even while shifted and can change back to human form at will.",1.0
392,"For local or commuter trains, single class service is the most common type of service. But in some areas there may be other classes as well which have different seating arrangement and travel time in which the lower classes has more stops than the upper one. For example, Jogjakarta–Solo route there are Sriwedari train services which is air conditioned and has transverse seating and also Prambanan Express train which is non air conditioned, has longitudinal seating and more stops. Meanwhile, in Jakarta metropolitan area, there's only one class of service available since mid-2013 which is air conditioned and has longitudinal seating; however, a tradition that started in the mid-90s made it customary for commuter trains to be technically classified as executive-class trains. Commuter trains in Jakarta are operated by Kereta Commuter Indonesia, a subsidiary of the Indonesian Railways Co.",1.0
393,"Imposing a systematic requirement for exit permission may be seen to violate the right to freedom of movement, which is found in the UDHR and forms part of customary international law. Countries implementing exit visas vary in who they require to obtain one. Some countries permit the free movement of foreign nationals while restricting their own citizens. Others may limit the exit visa requirement to resident foreigners in the country on work visas, such as in the Kafala system.",1.0
394,"The plan of King George of Poděbrady was proposed in the form of a multilateral agreement; this differed from conventional international instruments of the Middle Ages, which in general remained bilateral. The Project in determining the contractual terms of this agreement would have bound together the parties at issue with similar rights and responsibilities for the achieving of common goals. All this gives reason to assert that the Treaty on the Establishment of Peace throughout Christendom was the first multilateral treaty to have been closest in design to modern ones.",1.0
395,"The Stord and Bømla Bridges were both constructed using the same method and by the same contractors, Arbeidsfellesskapet Triangle Contractor, a joint venture between NCC Eeg-Henriksen and HBG Steel Structures. Construction started on the Stord Bridge on 20 February 1999. After the pylons were completed, two catwalks were erected between them, with the constructors choosing a continual catwalk instead of three separate ones. The cables were spun on-site using a reel; this also allowed for cost savings, as the reels could be used two times.",1.0
396,"According to the book, I Tawt I Taw A Puddy Tat: Fifty Years of Sylvester and Tweety, Sam is the same cat who appeared in Putty Tat Trouble and Tweet and Sour, as his design from those two shorts are in early storyboards for this one. Sam would later appear again with Sylvester in the Academy Award-nominated short, Mouse and Garden released in 1960.",1.0
397,"Here, the amide resonance of a residue is correlated with the carbonyl carbon of the same residue, as well as that of the preceding residue. The intra-residue resonances are usually stronger than the inter-residues one.",1.0
398,"The area of the base (a,b,c) is always (Gua) an irrational number. Thus a trirectangular tetrahedron with integer edges is never a perfect body. The trirectangular bipyramid (6 faces, 9 edges, 5 vertices) built from these trirectangular tetrahedrons and the related left-handed ones connected on their bases have rational edges, faces and volume, but the inner space-diagonal between the two trirectangular vertices is still irrational. The later one is the double of the altitude of the trirectangular tetrahedron and a rational part of the (proved) irrational space-diagonal of the related Euler-brick (bc, ca, ab).",0.0
399,"The fossil found had two lobopods preserved, each around 800μm long and with a uniform diameter of 80μm, not tapering. At the end of each lobopod there are three 30μm claws preserved, with an angle of 45° between each one. The raised centres of the impressions of these claws denote a hollow claw slightly longer than the 25μm impressions, hence the figure of 30μm. The lobopods had a circular cross-section, flattened in places, and are thought to be at the posterior end of the specimen with the claws pointing towards the anterior, as in other lobopodians.",0.3333333333333333
400,"Tritaea or Triteia (Ancient Greek: Τρίτεια) was town of the Ozolian Locrians, described by Stephanus of Byzantium as lying between Phocis and the Ozolian Locrians. During the Peloponnesian War, the town was one of several that were forced to provide hostages to the Lacedaemonian army in 426 BCE. Several inscriptions mentioning the town have been found. One of them refers to an agreement of sympoliteia signed with the bordering city of Chalaeum, according to which the inhabitants of each of the towns could own or lease land in the neighboring one.",1.0
401,"Detail improvements continued to be made throughout the 1500's production run, including reclining seats with ""chequered brushed nylon centre panels"" and head restraints, introduced for domestic market cars early in 1977 along with a new set of column stalk operated minor controls (as fitted already in the TR7) replacing the old dashboard mounted knobs and switches. Also added for the model's final years were a wood dash, hazard flashers and an electric screen washer, in place of the previous manual pump operated ones. Options such as the hard top, tonneau cover, map light and overdrive continued to be popular, but wire wheels ceased to be available.",1.0
402,"The arch has three openings, a larger central one with two smaller lateral ones. The arch is bedecked with ten columns with Corinthian capitals. Most of the sculptures and reliefs were requisitioned locally. It has bas-reliefs celebrating the imperial role in Italy, along with depictions of flags and weapons. The southern facade has two double-headed eagles, the symbol of the Habsburg dynasty. ",1.0
403,"The next album released in 1978, À la Carte, had little or nothing to do with the band of previous years, due to the pressures of the record company that wanted more sales from the group. As the last original member, the other musicians on the album being merely contract players, Fritz did not feel able to protest, and the result was this album that sold less than the previous ones. Changes of personnel for this album comprised Barry Palmer's replacement on vocals by David Hanselmann, Werner Kopal taking bassist Dieter Petereit's place, and Curt Cress giving way to drummer Matthias Holtmann.",1.0
404,"According to card game researcher, John McLeod, Troggu was probably invented in the 18th century. The reasons for this assumption concerns the rules for the Fool. In earlier Tarot card games and in modern French Tarot, the Fool is played as an ""Excuse"", a card which exempts the player from following suit. In modern Tarock games in such regions as Austria and Hungary, the Fool is played as Tarock XXII, the highest ranking trump. The rules of Troggu contain a mixture of both variations and may be a transitional game from the traditional rules of the Fool to the more modern one.",0.6666666666666666
405,"Meanwhile, Barb sends bounty hunters of smaller music genres to find Poppy, promising to spare the tribe of the successful one. Poppy's group soon arrive at the ruins of the Classical tribe's town, Symphonyville and meet a sentient flute named Pennywhistle, who tells them that Barb wants to forcefully unite all trolls under Rock. They then head to Lonesome Flats to warn the centaur-like Country Trolls. Poppy feels their music is too downbeat and decides to try to cheer them up first, despite Branch's reservations. ",1.0
406,"In the present day, Chak, a police inspector, and his colleagues are investigating the death of one of the paparazzi who has been found dead inside a lift. Chak also experiences visions of Kwok's ghost, wearing a red dress and holding a red umbrella; he thinks that she is trying to communicate with him. As Chak and his team uncover more clues pointing to Kwok's suicide, the other three paparazzi die under mysterious circumstances in similar ways as the first one.",0.3333333333333333
407,"The site is at the confluence of the Tensas, Ouachita, and Little Rivers. It had nine platform mounds and a perimeter embankment that were built before 700 CE. A historian, John W. Monette, in 1844 described the complex as occupying close to 400 acres and noted the existence of twelve small mounds and one large one. The embankment was started during the Middle Baytown period, with periodic repair work taking place during the Late Baytown period.",1.0
408,"At the beginning of the transcribed genes of the trp operon is a sequence of at least 130 nucleotides termed the leader transcript (trpL; P0AD92). Lee and Yanofsky (1977) found that the attenuation efficiency is correlated with the stability of a secondary structure embedded in trpL, and the 2 constituent hairpins of the terminator structure were later elucidated by Oxender et al. (1979). This transcript includes four short sequences designated 1–4, each of which is partially complementary to the next one. Thus, three distinct secondary structures (hairpins) can form: 1–2, 2–3 or 3–4.",1.0
409,"This is equivalent to about 1,570 times the combined energy of the bombs that destroyed Hiroshima and Nagasaki, 10 times the combined energy of all the conventional explosives used in World War II, one quarter of the estimated yield of the 1883 eruption of Krakatoa, and 10% of the combined yield of all other nuclear tests to date. A three-stage hydrogen bomb uses a fission bomb primary to compress a thermonuclear secondary, as in most hydrogen bombs, and then uses energy from the resulting explosion to compress a much larger additional thermonuclear stage. There is evidence that the Tsar Bomba had several third stages rather than a single very large one. RDS-202 was assembled on the principle of radiation implosion, which was previously tested during the creation of RDS-37.",1.0
410,"The name is that of the Tsimshian peoples, and was conferred in 1927 by the Geographic Names Board of Canada, who noted the variety of spellings then in use i.e. ""Tsimshean, Timshian, Chimsain, Tsimpsian, Tsimp-Sheean, Chimsyan"" before settling on this one.",1.0
411,"Multilingualism is taken for granted, and moving from one language to another in the course of a single conversation is very common. In fact, multilingualism is so usual that the Tucano are hardly conscious that they do speak different languages as they shift easily from one to another. They cannot readily tell an outsider how many languages they speak, and they must be suitably prompted to enumerate the languages that they speak and to describe how well they speak each one.",1.0
412,"The town is roughly divided into two ""suburbs"", an older northern one, and a younger, more planned southern one. The northern half was originally a mining town called Mount Farrell, established in 1900 after silver lead ore was discovered in the area.",1.0
413,"The town is roughly divided into two ""suburbs"", an older northern one, and a younger, more planned southern one. The northern half was originally a mining town called Mount Farrell, established in 1900 after silver lead ore was discovered in the area.",1.0
414,"After the release of any album, T.W.O, as a matter of policy conduct research to feel the pulse of the public before recording another album. The outcome of the research conducted by their team revealed that the public are yearning to see T.W.O collaborate with other artiste; especially the younger ones. With that in mind, a couple of names were put together and the process started. T.W.O was open minded about working with artiste who would love to collaborate with them.",1.0
415,"The TRF receiver was patented in 1916 by Ernst Alexanderson. His concept was that each stage would amplify the desired signal while reducing the interfering ones. Multiple stages of RF amplification would make the radio more sensitive to weak stations, and the multiple tuned circuits would give it a narrower bandwidth and more selectivity than the single stage receivers common at that time. All tuned stages of the radio must track and tune to the desired reception frequency. ",0.75
416,"eristation felt that it wasn't particularly impressive but that it my be appealing to fans of the genre. PC World Poland felt that negative aspects included the dynamism of the camera and the lack of handling with the player character. Absolute Games thought it was a shame that Amber Company was wasting their time localising ""cheap-cheap"" games like this one. VR Games panned the ""boring and monotonous gameplay"" and ""unbalanced and rather inconvenient controls"".",1.0
417,"Nowadays and due to dialect leveling, the main dialect varieties of Tunisian Arabic are Northwestern Tunisian (also spoken in Northeastern Algeria), southwestern Tunisian, Tunis dialect, Sahel dialect, Sfax dialect and southeastern Tunisian. All of these varieties are Hilalian excepting the Sfax one.",1.0
418,"To enter the game, the player must select a realm (or server). Each realm acts as an individual copy of the game world. Servers are both Player versus player (PvP), where open combat among players is common, and Player versus environment (PvE), where the focus is on defeating monsters and completing quests. On a server, a player may create characters belonging to either of two races: Human or Nephilim. Each server has several channels, which players can change between freely during gameplay, and either select one of their previously made characters, or create a new one.",1.0
419,"Crocetta is crossed by large and modern avenues, such as Corso Duca degli Abruzzi, Corso Galileo Ferraris, and Corso Einaudi. These avenues feature long rows of trees, symbolic of Turin's typical urbanity. However, the most popular avenue is Corso De Gasperi, which, albeit smaller than other avenues of the district, hosts one of the most fashionable open markets of the city, the so-called Mercato della Crocetta, in which it is possible to find some discounted branded clothing among the more popular ones.",0.0
420,The group from Salé raided the fishing village of Grindavík on 20 June 1627. They captured between 12 and 15 Icelanders and a similar number of Danish and Dutch sailors. Two people from Grindavík died. They captured two ships and looted a third one.,1.0
421,"According to Palmieri (1905) the Maronites who became Muslims lived mainly in the Nicosia District and despite the fact that the Maronites turned to Muslims they never gave up their Christian faith and beliefs hoping to become Christians. This is why they baptized their children according to the Christian faith, but they also practiced circumcision. They also gave their children two names, a Muslim and a Christian one. Many of the villages and neighbouring areas accepted as Turkish Cypriot estates, were formerly Linobambaki activity centers.",1.0
422,"High turnover often means that employees are dissatisfied with their jobs, especially when it is relatively easy to find a new one. It can also indicate unsafe or unhealthy conditions, or that too few employees give satisfactory performance (due to unrealistic expectations, inappropriate processes or tools, or poor candidate screening). The lack of career opportunities and challenges, dissatisfaction with the job-scope or conflict with the management have been cited as predictors of high turnover.",1.0
423,"A simple example would be to use two copies of the same drum pattern to evolve the pattern by doubling the snares, syncopating the drum kick, adding rhythm and variation to the existing pattern. From this concept, which Steve Dee showcased in the early 1990s at DJ battles, Beat Juggling evolved throughout the decade to the point where by the end of it, it had become an intricate technique to create entirely new ""beats"" and rhythms out of existing, pre-recorded ones (van Veen & Attias, 2012). These were now not just limited to using drum patterns, but could also consist of other sounds – the ultimate aim being to create a new rhythm out of the pre-recorded existing ones. While beat juggling is not as popular as scratching due to the more demanding rhythmical knowledge it requires, it has proved popular within DJ battles and in certain compositional situations (van Veen & Attias, 2012).",1.0
424,"Having received Nintendo 64DD development kits that included the Nintendo 64 Expansion Pak, Iguana Entertainment added an optional high-resolution mode to the game early on in the development cycle. In conjunction with the Expansion Pak, this mode allows the game to be played at a resolution of 640x480 pixels, a technical accomplishment for the Nintendo 64 at the time. An upgraded polygon modelling technique was used to give the game better-formed creatures. However, motion capture was avoided because none of game's enemies are human. Dienstbier felt that if their animations were motion captured, enemies would look like a person pretending to be a lizard in a costume. The game features different animations for different creatures. Unlike its predecessor, where enemies have two types of death animations, Seeds of Evil includes a third and gorier one.",0.5
425,"Tuzovskiy (Russian: Тузо́вский), also sometimes transliterated as Tuzovsky, is a shield volcano located in the northern part of Kamchatka Peninsula, Russia. It comprises three shield volcanoes from which Tuzovsky is the higher one.",1.0
426,"There seemed very little hope of native Christians receiving anything through the instrumentality of their officials, nor did the foreign powers think they were called upon to provide indemnity for these. All the survivors of the churches were reduced to absolute poverty. They were harmless, inoffensive people who had no feuds with their neighbors and had not intruded their religion on any one. This at least was true of the Protestant Christians. If a missionary, by means of his personal influence and by the assistance of the local official who might be friendly to him, could bring the neighbors of his persecuted people to see the error of their ways, and persuade them to contribute money for the rebuilding of destroyed houses and for the support of the survivors of the families, I think he was justified in so doing.",0.25
427,"Harvey Hall and Kirsten Lindholm appear in all three films of the trilogy, although in different roles in each one. Peter Cushing also played one of the leads in the first, The Vampire Lovers (a part was written for Cushing in the second film, but he dropped out of the production due to the illness of his wife. The role was taken over by Ralph Bates). Luan Peters, who plays a small role in this film, also appeared in the second film, Lust for a Vampire, as did Judy Matheson.",1.0
428,"One of the stories with passages in question was ""Two Gallants."" Joyce questioned Richard's reluctance to publish by asking: ""Is it the small gold coin in the former story or the code of honour which the two gallants live by which shocks him?"" In another letter to Richards, Joyce voiced his fondness of the story saying: ""to omit the story from the book would really be disastrous. It is one of the most important stories in the book. I would rather sacrifice five of the other stories (which I could name) than this one."" Joyce redacted some words from the end product, but the story was kept in the collection, which was published by Richards nine years after Joyce originally submitted it in 1905.",1.0
429,"Prints after the Berlin sheet were recorded in the 1875 catalogue raisonné of Watteau's art compiled by Edmond de Goncourt; various reissues of Edmond and Jules de Goncourt's anthology L'art du dix-huitième siècle mention ""la planche des «Différents caractères» qui passe pour représenter l'acteur La Thorillière,"" which is likely a reference to Du Bosc's print rather than Boucher's ones. Besides from prints, there is a sheet of sanguine studies in the Louvre that notably features a partial copy after the left figure of the Berlin sheet.",0.75
430,"It is widely believed to derive from the orders used in firing shipboard cannon in Britain's Royal Navy. According to this story, the team of six gunners had numbered roles. After loading, it was the task of the men numbered two and six to heave (in a coordinated fashion) the cannon out the gunport for firing, using simple effort for a light cannon or a tackle apiece for larger ones. There are a number of problems with this theory, however: firstly, two men would be insufficient to haul out a gun, which could weigh in excess of two and a half tons.",1.0
431,"The original intent was to build three towers, curved in plan, with curved parking structures behind each one. The developer selected the firm John Burgee Architects with Philip Johnson after seeing their name in a Fortune magazine list of famous architects. Lewis thought that the site's location at the intersection of several highways and its prominent elevation deserved an important architect and he was familiar with some of Johnson's other projects, including Pennzoil Place, PPG Place, and 550 Madison Avenue.",1.0
432,"The German Navy ordered two additional, improved submarines in 2006, to be delivered from 2012 on. They will be 1.2 meters longer to give additional space for a new reconnaissance mast. On 21 April 2008 the Italian Navy ordered the optional second batch of submarine, in the same configuration of the original ones. Some upgrading should involve materials and components of commercial derivation, as well as the software package of the CMS. The intention is to keep the same configuration of the first series and reduce maintenance costs.",1.0
433,"Peléan eruptions are characterized most prominently by the incandescent pyroclastic flows that they drive. The mechanics of a Peléan eruption are very similar to that of a Vulcanian eruption, except that in Peléan eruptions the volcano's structure is able to withstand more pressure, hence the eruption occurs as one large explosion rather than several smaller ones.",0.6666666666666666
434,"Suffering from dissociative identity disorder, Mary Walker has three other abnormal personalities in addition to her seemingly healthy one. Her ""Mary"" personality is a timid, quiet, and pacifistic; her ""Typhoid"" personality is adventurous, lustful, and violent; and her ""Bloody Mary"" persona is brutal, sadistic, and misandrous. Mary once claimed that there was a fourth personality who is 'lost' but has not since been mentioned. Aside from highly developed martial arts skills, she also possesses telekinetic powers and, more dangerously, pyrokinesis, the ability to set people or objects in her immediate vicinity aflame.",1.0
435,"After that the adware may insert various advertisements into the data stream to appear on the computer during the browsing session. In this way even a video stream, e.g., from YouTube may be modified. What is more, the adware may run from an infested computer whose owner would not see any manifestations, yet will affect neighboring ones. For the latter peculiarity it was named in an analogy with Typhoid Mary (Mary Mallon), the first identified person who never experienced any symptoms yet spread infection.",1.0
436,"In 1973, the didot was restandardized in the EU as 0.375 (= 3⁄8) mm. Care must be taken because the name of the unit is often left unmodified. The Germans, however, use the terms Fournier-Punkt and Didot-Punkt for the earlier ones, and Typografischer Punkt for this metric one. The TeX typesetting system uses the abbreviation dd for the earlier definition, and nd for the metric new didot.",1.0
437,"In this particular example, the arrowheads are classified by their shape. The categories consist of: notched, stemmed, lanceolate, and other projectile points. Each category may also be narrowed down into subsequent ones.",1.0
438,"In the early 1880s there had already been two failed petitions taken to the British government by Maori. By 1884 there were only 1,000 kingite supporters left. King Tāwhiao went around the North Island collecting money. This netted 3,000 pounds. He withdrew all the funds that had been deposited in the kingitanga bank by the many Maori land sellers and travelled to London to see Queen Victoria to try to persuade her to honour the treaty between their peoples. Tāwhiao's petition was different from the previous failed ones. He asked for nothing less than the complete, separate, Maori self-government.",1.0
439,"Highway 108 is a short road in St. John, USVI. The road is made up of two paved sections, connected by one unpaved one. The western paved section runs south from Highway 10 to the town of Bordeaux and is one mile (1.6 km) long. The eastern section sets out west from Highway 107 to the end of pavement six-tenths of a mile later. The road serves several residences on the southern part of St. John.",0.6666666666666666
440,"1993 saw another facelift. A redesigned dashboard was available, much more modern than the previous ones. Some of the electrical problems were also solved. It had some new suspension adjustments and new front bumper.",1.0
441,"The Treichel group of Willigen belongs to the 4 largest ones. Traditionally, only men are allowed to participate. They have cow bells and drums and are all masked as women or witches. The group of Willigen is accompanied by a ""Huttefroueli"" as well as a ""Schnabelgeiss"" (a tall monster with goat's horns and a beak).",1.0
442,"Isenbolgen is a small quarter of Meiringen. The Treichel group of Isenbolgen belongs to the smallest ones. They have cow bells and larger drums than the other groups, but fewer. They wear masks made only out of natural components such as wood, plants or animal furs. The group is accompanied by two dwarfs and is known for their slow pace.",1.0
443,"This strategy reduces a firm's marketing costs due to the consumer-brand association through which consumers already recognize certain brands, making new products more easily identifiable. Consequently, the market entry for umbrella branded products is relatively inexpensive since reputable brands can take advantage of past marketing efforts. Furthermore, a company benefits from advertising efficiencies since umbrella branding focuses on the promotion of a single brand rather, than multiple ones. For instance, Apple Inc. adds new products (e.g. Macbook Pro, Apple Watch) to their line and benefits from past marketing since consumers use previous information to make an inference about a product with the same brand name, allowing Apple to focus on promoting the corporate brand, rather than multiple individual brands.",1.0
444,"Big Business also provided the answers. Rome might declare herself sympathetic to a Habsburg restoration; France might oppose it. A few months later the situation might be completely reversed. For those few members of the public who had long memories and were not sick to death of the whole incomprehensible farce there would always be many ingenious explanations of the volte face – many explanations, but not the correct one. For that one might have to inquire into banking transactions in London, Paris and New York with the eye of a chartered accountant, the brain of an economist, the tongue of a prosecuting attorney and the patience of Job.",1.0
445,"Due to its inclusion as a mandatory admission requirement into medical and health science courses, as well as the highly competitive nature of entry into such courses, there has been some controversy regarding the UMAT's relevance, structure and necessity. ACER do not release their marking and scaling procedures. As well as this there are a number of different test booklets, with many of the questions uniquely appearing in one. From other tests administered by ACER (e.g. the Programme for International Student Assessment, PISA), it is known that ACER likes a simple version of item response theory presumed to correct for varying item difficulties. The accuracy of this scaling is, however, disputed.",1.0
