text_id,human_text,human_acc
316,"After the USSR versus the Rest of the World Match, the unofficial World Championship of Lightning Chess (5-minute games) was held at Herceg Novi. ""[The Russians] figured on teaching Fischer a lesson and on bringing him down a peg or two"". Petrosian and Tal were considered the favorites, but Fischer overwhelmed the super-class field with 19/22 (+17−1=4), far ahead of Tal (14½), Korchnoi (14), Petrosian (13½), and Bronstein (13). Fischer lost only one game (to Korchnoi, who was also the only player to achieve an even score against him in the double round robin tournament). Fischer ""crushed such blitz kings as Tal, Petrosian and Vasily Smyslov by a clean score"". Tal marveled that, ""During the entire tournament he didn't leave a single pawn en prise!"", while the other players ""blundered knights and bishops galore"". For Lombardy, who had played many blitz games with Fischer, Fischer's 4½-point margin of victory ""came as a pleasant surprise"".",1.0
317,"John Robinson from NME gave Body Language an overall positive review and called it ""an extremely tastefully done, soulful modern r'n'b record"", but felt that it ""fails to live up to its predecessor [Fever]"". Likewise, Adrien Begnard from PopMatters felt that Body Language lacked the ""undeniably catchy"" material which was present in Fever, but praised the overall production and the first half of the album; he concluded that ""Even though Body Language is a bit of a misstep for Minogue, there's a sense of class to it"" and that ""Britney [Spears] could learn a thing or two"". The Spin review of the album commented that Minogue ""wears the '80s well"" and praised the dance-oriented songs on the track listing, although they criticised the ballads and pointed out that ""[at times] Minogue's vocals are so over-processed that they barely seem to exist at all"".",1.0
318,"The New York Times wrote, ""Although the idea bristles with lively possibilities and Mr. Fitzgerald and the Abbey Theatre players who surround him do as much as they can with it, ""Broth of a Boy"" only generates mild chuckles and a guffaw or two""; and TV Guide bemoaned the ""Bad script, acting, and direction""; whereas Allmovie applauded ""a pleasant, easygoing satire of exploitive journalism--a target that is as viable today as it was in 1959""; and Leonard Maltin also found the film ""quietly effective.""",0.5
319,"Bubsy himself even won Electronic Gaming Monthly's ""Most Hype for a Character of 1993"". Andy Eddy highly praised the game's nonlinear level designs in VideoGames & Computer Entertainment, but criticized that Bubsy suffers from uncontrollable momentum. He also complained that the backgrounds often don't move enough to give the player a frame of reference when taking big leaps, and concluded: ""Bubsy's flaws don't kill it, because there's loads of fun in there, but they do bring it down a notch or two"". GamePro's Feline Groovy also considered the nonlinear levels to be a high point and the controls a low point, elaborating that ""when [Bubsy] runs, he tends to keep on running, even when you're not pressing the control pad.",1.0
320,"The Dumalla style may trace its origin to Fateh Singh, the youngest son of Guru Gobind Singh. The Dumalla itself was worn by many of the Sikh Gurus, thus many Sikhs also adopted the Dumalla. During the era of Mughalrule many Mughals would wear turbans as a crown to show they were of royal stature and was seen as a symbol of noble authority, whereas the poor and those who were not Muslim were not allowed to wear turbans, leading to oppression and inequality during the rule. Sikh Gurus, most notably starting with Guru Arjan Dev, seeing this took a stand against this and said ""If the Mughals wear one turban, we will wear two"" to show that they would stand against the oppression and tyranny of that age. Since then, Sikhs have been wearing the Dumalla as part of practicing their way of life.",1.0
321,"He obtained a lucrative practice both in London and in Devon, and rapidly attained high legal distinctions. He became a Master of the Bench of the Inner Temple in 1581, and Lent Reader in 1584; his shield of arms with this date still remains in Inner Temple Hall. In Michaelmas term 1589, together with seven other counsel, Drew was appointed Serjeant-at-Law. Two of his associates in the honour of the coif (John Glanville and Thomas Harris) were fellow Devonians, and Fuller in his Worthies of England records a popular saying about the three serjeants, that ""One gained as much as the other two, one spent as much as the other two, one gave as much as the other two"". Drew seems to answer best to the first description as his success in pleading enabling him to purchase large estates in Combe Raleigh, Broadhembury, Broadclyst, in Devon and elsewhere.",1.0
322,"He obtained a lucrative practice both in London and in Devon, and rapidly attained high legal distinctions. He became a Master of the Bench of the Inner Temple in 1581, and Lent Reader in 1584; his shield of arms with this date still remains in Inner Temple Hall. In Michaelmas term 1589, together with seven other counsel, Drew was appointed Serjeant-at-Law. Two of his associates in the honour of the coif (John Glanville and Thomas Harris) were fellow Devonians, and Fuller in his Worthies of England records a popular saying about the three serjeants, that ""One gained as much as the other two, one spent as much as the other two, one gave as much as the other two"". Drew seems to answer best to the first description as his success in pleading enabling him to purchase large estates in Combe Raleigh, Broadhembury, Broadclyst, in Devon and elsewhere.",1.0
323,"He obtained a lucrative practice both in London and in Devon, and rapidly attained high legal distinctions. He became a Master of the Bench of the Inner Temple in 1581, and Lent Reader in 1584; his shield of arms with this date still remains in Inner Temple Hall. In Michaelmas term 1589, together with seven other counsel, Drew was appointed Serjeant-at-Law. Two of his associates in the honour of the coif (John Glanville and Thomas Harris) were fellow Devonians, and Fuller in his Worthies of England records a popular saying about the three serjeants, that ""One gained as much as the other two, one spent as much as the other two, one gave as much as the other two"". Drew seems to answer best to the first description as his success in pleading enabling him to purchase large estates in Combe Raleigh, Broadhembury, Broadclyst, in Devon and elsewhere.",1.0
324,"Gehenna broke with symphonic black metal after that album. According to Smit, Murder was ""a misguided attempt at a death metal record"", which disappointed many fans of the band's earlier style. The vocals on that album were closer to shoutings typical for thrash metal than to the high screams typical for Norwegian black metal. In 2002, the band announced that the following album would be ""a bit more melodic and keyboard-based than the last two"", and that ""people who liked the first three albums will be into the new material"". ",1.0
325,"Kainene, Olanna's twin, seems to be at first very different from Olanna. She is the type of strong-headed woman, independent, cold, very calculated. Kainene lives in Port Harcourt, where she runs her father's business. Her father, very proud of her, tells one of his friends that she is ""not just like a son, she is like two"". In the beginning of the war, she is a war profiteer. However, after she witnesses the war's cruelty, she changes completely as a character and instead of running her father's business, she runs a refugee camp. She remains fearless and in the end decides to trade with the enemy, putting her life at risk.",1.0
326,"In a plenary lecture in 1998, celebrating the 20th anniversary of clinical IVF, Robert Edwards gave tribute to Jean Purdy, saying: ""There were three original pioneers in IVF and not just two"". Professor Andrew Steptoe, son of Patrick Steptoe, unveiled a plaque in 2015 that acknowledged the three people who were involved in developing IVF. In 2018, to mark the 40th anniversary of IVF, Bourn Hall unveiled a memorial to Jean Purdy, the ""world's first IVF nurse and embryologist. Co-founder of Bourn Hall Clinic"".",1.0
327,"The episode's minimalism was praised by Zack Handlen of The A.V. Club for its ""clear and immediate stakes"" and threat which keeps the viewers interested. However, Handlen also claimed that the episode is limited by its simplicity, and VanDerWerff criticised it as ""exactly the wrong balance between too much information and too little"". Paste's Jacob Oller said that the episode ""meanders"", and criticised the plot devices as unoriginal. Stolworthy praised Peake's acting, saying that it ""elevates"" the episode and increases the viewer's fear of the dog. Harley praised her performance for allowing the audience to empathise with her character immediately. Harley also complimented the poignancy of Bella's final scene.",0.6666666666666666
328,"In 1995, John Philip Jones talked about the shelf space model of recency in his book ""When Ads Work"". He found that ‘within a week, a single ad exposure was enough to produce a strong purchasing effect and that subsequent exposures within that week added very little'. The task for advertising is therefore to remind the audience about the product.",0.5
329,"But we are better informed about the state and the realities of the Berber-speaking communities of the island during the first half of the 20th century, through the generalist works of René Stablo and those of the French dialectologist André Basset. At the end of the sixties, linguists and sociolinguists took up observations on the language practices of Berber of Tunisia and Djerba, while linguistics and sociolinguistics were actively spreading in Tunisia and more generally in Maghrib. The whole documentation highlights a declining language, little (or not at all) correlated with a positive collective consciousness of identity. It is, in most cases, a minority language, often stigmatized, and unprotected by the institutions or the general culture of the State.",0.0
330,"His surviving works include two published sets of overture-symphonies (Op. 2 and Op. 5), six harpsichord sonatas, seven keyboard concertos and a number of works for smaller forces. Timothy Rishton, writing about his life in 1983, notes that the early promise of his keyboard works, some of the first to be specified for pianoforte, is not fulfilled, and for the last thirty years of his life he wrote little (at least which survives). According to Jürgen Schaarwächter, performances of Smethergell’s orchestral music were often heard in Vauxhall Gardens until the 1790s, when stylistic changes in Europe turned it unfashionable.",0.75
331,"Bonar sold the 3rd through 5th editions of the Britannica, and produced the supplement to the 3rd edition. Bonar held the copyright for that supplement, for whose material he asked great sums (20,000 pounds sterling) in subsequent editions, although he was granted but little (100 - 200 pounds). Bonar was friendly to the article authors, and introduced the policy of paying them as well as the article reviewers, and of allowing them to retain copyright for separate publication of their work.",1.0
332,"Although his tenure at Michigan was unsuccessful by the school's historic standards, he did lead the 1964 Wolverines to a 9–1 record, a Big Ten title and a win in the 1965 Rose Bowl against Oregon State. His final team, in 1968, won eight of its first nine games but then suffered a humiliating 50–14 loss against Ohio State. Despite having a 36-point lead, Ohio State Coach Woody Hayes passed for, and failed to get, a two-point conversion after the final score and with 1:23 remaining in the game. When asked why he went for the two-point conversion, Hayes reportedly said, ""Because we couldn't go for three!"" Shortly after the game, Elliott resigned, and athletic director Don Canham hired Bo Schembechler to replace him as head coach. Schembechler would use the memory of the 1968 Ohio State loss to motivate his team the following season.
",1.0
333,"The two small islands, Hvenø and Birkø, have been in a decade-long conflict, and it therefore creates big problems when three young men from one island falls in love with three beautiful, young girls from the neighbouring island. Nothing could be more unlikely than a marriage between the islands - let alone three! But one day oil is found on the first island - causing a veritable invasion of the US oil company, American Super Oil Company. And then the whole little sleepy community is turned completely upside down ...",0.0
334,"Next day, Bhai Taloka went to the forest as ordered by Nawab for hunting even though he did not want to kill any animal. The herd of deer passed in front of Bhai Taloka and he used his sword to kill the last female deer in the herd. The female deer died along with two of her unborn fawns. Bhai Taloka was very upset watching the tragic scene in front of him. His intention was to kill just one deer and not three! He went home and as it was nearly 5:30 pm, started to recite Rehras Paath; the scenes of the killed female deer and her unborn calves were flashing before his eyes and he could not concentrate on Paath. Just before falling asleep, Bhai Sahib ji recited Kirtan Sohila, and again the tragic scene of the three dead deer flashed continuously before his eyes.",1.0
335,"In 1968, the Ohio State Buckeyes, en route to a national championship, defeated their bitter rival, the Michigan Wolverines, 50&ndash;14. Late in the game, Ohio State held a commanding 44&ndash;14 advantage and scored one final touchdown. Rather than taking the more common extra point kick, Ohio State head coach Woody Hayes opted for a two-point conversion, which was unsuccessful. When asked later why he went for two points, Hayes said, ""Because I couldn't go for three!"", though players have commented that there was some sort of confusion on the extra point kick, and Hayes was just covering for his players. The following season, the heavily favored Buckeyes fell to the Wolverines, with Bo Schembechler using the 50-14 blowout as a motivation.",1.0
336,"During her time at Artpark, Denes recreated her Rice/Tree/Burial piece from 1968. In 1977, she planted a half acre (0.2 ha) of rice 150 feet (45 m) above the spot where Niagara Falls had originally formed. The land itself that she worked on was known to have been an industrial dumping ground, which affected the quality of the rice. In 1978, she continued the project by chaining together trees in the forest in the park to symbolize interference with growth. On August 20, 1979, Denes buried a time capsule at 47° 10' longitude, 79° 2' 32'' latitude set to be opened in the twenty-third century. The capsule includes microfilmed responses of university students to questions about the nature of humanity. Along with the rice, time capsule, and ceremonial chaining of trees in the park, Denes shot photographs of Niagara Falls for this iteration of Rice/Tree/Burial to ""add natural force as the fourth element and fuse the other three"".",1.0
337,"""Anna Sun"" received positive reviews from critics. In their review of the Walk the Moon album, Dani Beck and Derrick Robertson called the song ""sunny, easy, carefree electronic pop"" and noted that it was one of the few highlights in a mostly negative album review. James Christopher Monger, writing for AllMusic, called ""Anna Sun"" one of the best moments on Walk the Moon and that it ""hold[s] fast to the band's talent for crafting synth-heavy, fat, and percussive dancefloor gems"". Dulce Rosales of recultured.com noted that while ""the lyrics are somewhat repetitive, the simplicity helps hook listeners and causes them to sing along even after a single listen"". Brian Benton of MVRemix.com was critical on the length of the song, saying that ""it’s five and a half minutes long, when it could be just as effective in three"".",1.0
338,"In July of that year, he signed Larry Doby, the first black player to play in the American League. Doby's first game was on July 5 and before the game, Doby was introduced to his teammates by player-manager Lou Boudreau. ""One by one, Lou introduced me to each player. 'This is Joe Gordon,' and Gordon put his hand out. 'This is Bob Lemon,' and Lemon put his hand out. 'This is Jim Hegan,' and Hegan put his hand out. All the guys put their hand out, all but three. As soon as he could, Bill Veeck got rid of those three"", Doby said. The following year Veeck signed Satchel Paige to a contract, making him the oldest rookie in major league history.",1.0
339,"On 5 November 2015, the Los Angeles Times reviewed the film as ""an exercise in excess"" and drew parallels of the film making style to that of Danny Boyle's films. The film criticized the plot as a ""bombastic, overlong melodrama that doesn't recognize the occasional need to takes things down a decibel or three"" while praising the lead performances.",0.75
340,"Escher wrote ""this dragon is an obstinate beast, and in spite of his two-dimensions he persists in assuming that he has three"". Two slits in the paper from which the dragon is folded open up like kirigami, forming holes that make the dragon's two-dimensional nature apparent. His head and neck pokes through one slit, and the tail through the other, with the head biting the tail in the manner of the ouroboros.",1.0
341,"In the 6th edition of his A Dictionary of the English Language (1785), Samuel Johnson considered whose ""rather the poetic than the regular genitive of which"". The American grammarian Lindley Murray wrote of the inanimate whose in his English Grammar of 1795, but his position on it is uncertain; he reprinted Priestly's opinion but also stated: ""By the use of this license, one word is substituted for three"". Other grammarians soon thereafter pronounced their disapproval, including Noah Webster in 1798.",1.0
342,"Music critic Stephen Thomas Erlewine of allmusic notes that the song is narrated by a man who imagines a relationship with the woman he loves, is canny enough to realize that his daydreams are fiction, yet is overwhelmed by them. The lyrics capture his resignation to his fantasies. The song as a whole captures their full emotional effect on him. The first two verses establish the theme and explore the narrator's daydreams, in which he and the object of his affections are lovers preparing to be married, to ""raise a family"" and build ""a cozy little home / out in the country / with two children, maybe three"". In the bridge, the narrator prays that he will never lose her love to another, or he will ""surely die"". ",1.0
343,"Reception in the Scottish press was generally very positive, with Kenneth Wright in The Herald describing the series as ""... funny, impressive, and very, very clever"". The London press was generally negative with Richard Last in the Telegraph describing it as ""incomprehensible"", referring to both the plot and the Scottish dialect of which he wrote ""At the start I was getting one word in three"". Hugh Herbert in the Guardian was a rare positive voice calling it ""a serial to stay home for"". Byrne later said he believed the series had a ""loyal following of about three and a half million viewers"" in the UK.",0.6666666666666666
344,"There is no final agreement regarding the Syrian water rights on the Euphrates and Tigris rivers. However, since 2005 a group of scholars and retired officials from Syria, Iraq and Turkey initiated Track II diplomacy under the Euphrates-Tigris Initiative for Cooperation. Its aim is to promote cooperation among the three countries, including through a joint data inventory. In March 2008 the three riparian countries formed a joint ""water institute"" based in Turkey that will ""work toward the solution of water-related problems among the three"".",1.0
345,"The second series was released on DVD in 2004, preceding the first and third series because the distributor, Shock Records, thought that the second series was most marketable. The third series was released in November 2005, and the first series was released in early 2006. A combined boxset of all three series called Micallef in a Box was released on 28 November 2006. Writing on the cover of the boxed set notes: ""You own the award winning second and third series, now for the sake of completeness you can own all three"".",1.0
346,"Already in his 50s, Preston married Elizabeth Brown, daughter of a wealthy London merchant and 25 years his junior, on 27 April 1790. The match further increased his fortune due to Elizabeth's large dowry. Preston was well-connected in the political and artistic circles of his time in Edinburgh and London. He was friends with politicians William Pitt and Henry Dundas, diarist James Boswell, painters Alexander Nasmyth and J. M. W. Turner, and poet Sir Walter Scott. The latter said of Preston that he was ""as big as two men, and eats like three"".",1.0
347,"This was launched in 1976 and was the first Rhode Island Lottery game where players could select their numbers. Nightly, four sets of balls numbered 0 through 9 are drawn; this was three sets of balls between 1976 and 1978. Prizes and options vary. Rhode Island, unusually, does not draw a three-digit number separately; however, players can choose ""first three"" or ""last three"". ""Midday"" drawings for The Numbers were added in 2014.",1.0
348,"This was launched in 1976 and was the first Rhode Island Lottery game where players could select their numbers. Nightly, four sets of balls numbered 0 through 9 are drawn; this was three sets of balls between 1976 and 1978. Prizes and options vary. Rhode Island, unusually, does not draw a three-digit number separately; however, players can choose ""first three"" or ""last three"". ""Midday"" drawings for The Numbers were added in 2014.",0.6666666666666666
349,"Kenneth Turan from the Los Angeles Times called the film ""[m]ore adventurous than your typical Hollywood tent pole, Oblivion makes you remember why science fiction movies pulled you in way back when and didn't let you go."" Michael O'Sullivan of The Washington Post states that ""[i]f you're able to forgive and forget, Oblivion isn't a bad place to start loving Tom Cruise all over again.” Steven Rea of The Philadelphia Inquirer states that ""[Cruise] oversees some pretty impressive stuff here, from the drones that ping-pong around in the air to the bubbleship that Jack uses to go to and fro to that awesome house with its panoramic views."" Peter Howell of the Toronto Star states that the film ""gives us stars in the cast, stars in our eyes and it even tweaks a brain cell or three"".",1.0
350,"One final letter, this time in February to Escudier, relates to what Verdi saw as ""the three roles in this opera, and there can only be three"". He then lays out that there is ""Lady Macbet, (sic) Macbet, (sic) [and the] Chorus of Witches,"" discounting the role of Macduff, and he continues by noting that, for him, ""the Witches rule the drama.....They are truly a character and a character of greatest importance.""",0.5
351,"Austin was offered a trial at Swindon Town in September 2009 after Swindon Town's then chief scout Ken Ryder ""stumbled across Charlie playing for Poole Town... and he scored four goals... and then the following week he scored three or four"". After being watched for three games by the Swindon Town scouting team, Austin was asked to go on a week-long trial at Swindon Town. Austin impressed in his first reserve game against Swansea and scored a hat trick. Immediately afterwards, he was signed by Danny Wilson for an undisclosed fee and given a contract until the end of the season.",1.0
352,"Austin was offered a trial at Swindon Town in September 2009 after Swindon Town's then chief scout Ken Ryder ""stumbled across Charlie playing for Poole Town... and he scored four goals... and then the following week he scored three or four"". After being watched for three games by the Swindon Town scouting team, Austin was asked to go on a week-long trial at Swindon Town. Austin impressed in his first reserve game against Swansea and scored a hat trick. Immediately afterwards, he was signed by Danny Wilson for an undisclosed fee and given a contract until the end of the season. ",1.0
353,"In 1905, Schulz began dropping back from the line, enabling him to use his speed to move laterally and giving him greater coverage across the field of play. At the time, the innovation was referred to as a ""roving center"", but it was effectively the birth of the linebacker position in American football. Asked how he developed the ""roving center"" idea, Schulz noted that the backs started from five yards behind the line and concluded, ""No back living could move five yards while I was moving four"". He described his thinking to Coach Yost this way: ""It's all very simple, Yost. The ball carrier travels five yards while I travel only four yard to meet him. I know of no back who can beat me in a five-yard race after giving me a one-yard handicap"".",1.0
354,"During this period, Milbourne probably lived in nearby Hilston House, a few miles away across the border in Monmouthshire. He is known to have been the steward of Cwm at the time it was raided, during the Popish plot in 1678, by Border Protestants such as Herbert Croft, John Arnold of Monmouthshire and ultra-Protestant Charles Price. Arnold reportedly gave some of his harshest criticism to Milbourne, describing him as an ""undoubted Papist"" who only ""held lands worth £100 per annum in one county, but is made justice of the peace in four"". He denounced Milbourne in the House of Commons but with little success; several MPs believed Arnold's report was poorly constructed and some believed that the lord-lieutenant was a Catholic activist in South Wales.",0.5
355,"He added that he ""thought the scenes surrounding the disaster were brilliantly done. Soaps usually don't do action scenes well, but the car accident, following by the explosion was terrific. They were well shot and suspenseful and you really were on the edge of your seat seeing who would survive – especially since the show had teased that two characters were going to die, though they actually ended up killing off four"". He explained that the serial was ""determined to keep under-wraps who would die"".",1.0
356,"Their voluminous correspondence has been published, and the letters show that the couple's affection for each other was marred by frequent quarrels. Samuel Butler once wrote: ""It was very good of God to let Carlyle and Mrs. Carlyle marry one another and so make only two people miserable instead of four."" Margaret Oliphant, a personal friend of the Carlyles, opined that the marriage's ""canker"" came chiefly from Jane. Carlyle's biographer James Anthony Froude posthumously published his opinion, based on ""gossip and rumor"" circulated by Geraldine Jewsbury, that the marriage remained unconsummated. This notion was disputed by members of the Carlyle family, Oliphant, James Crichton-Browne and others.
",1.0
357,"The government under Minister of Lands John McKenzie bought the Cheviot Hills estate between 1892 and 1893 from the descendants of William Robinson. The Cheviot Hills estate was broken into 54 farms and a township, which was originally called McKenzie. This name was ""in widespread use for a decade or two"" but gradually fell into disuse. The Cheviot county council was formed 1895. In 1901 the township had a population of 113.",0.5
358,"By the time Chinese Democracy was released, only 3 of the 14 songs had not been leaked or played live. In June 2008, five months before the album's release, music blogger Kevin Cogill streamed nine tracks on his website Antiquiet for ""an hour or two"". The high volume of traffic crashed the website server and the tracks were removed. In August, the FBI arrested Cogill under the Family Entertainment and Copyright Act for releasing copyrighted material. Slash said: ""I hope he rots in jail. It's going to affect the sales of the record, and it's not fair."" According to Techdirt, Cogill's arrest resulted in a large boost in illegal downloads of the album.",1.0
359,"David Berkeley gave his voice for a second progressive house track called ""Vueltas"" created by the same Steve Brian who had worked on the dance version of ""Fire Sign"" and is rumored to be collaborating with other dance artists in creating new music to which he'd add his vocals. In early 2014, he also contributed vocal parts to a song on the album ""Field Studies"" by Ben Cosgrove, a composer and multi-instrumentalist. More recently in 2018 David Berkeley has had one of his songs ""The Faded Red and Blue"" remixed while teaming up with Steve Brianwhich. This song while deeply political relates to the ""faded red and blue flag of the USA missing a star or two"" and focuses on the immigration issues (political issues) which the USA faces at the current time.",1.0
360,"Deb and Sisi follows homely Deborah Dyer (Mark Kenneth Woods) who tries everything she can to ""suicide herself"" when she finds herself still single on her 40th birthday. But all attempts fail as fate sends her car swerving right into Sisi Sickles (Michael Venus), a recently evicted promiscuous alcoholic. Seeing an opportunity for a quick buck, Sisi is soon at Deb's doorstep with a ""broken umbilical cord or two"". Stricken with guilt, a naïve Deb postpones her self-destructive plans to take care of Sisi, but quickly discovers that killing herself might be an easier option after all.",1.0
361,"A MySpace entry stated: ""It's with a very heavy heart that we have to let you know that Ronan has decided to leave the band. He feels its best for him to move on and do other things. The three of us will still be making music and will let you know about what happens next"". However, they still planned to record their second album, believed to be titled You Can Make Sound, in March 2009 – it would contain all the songs they had written in the previous year – and play ""a gig or two"" as part of a farewell tour. The band's farewell tour includes shows in Whelan's in Dublin and Cyprus Avenue in Cork.",1.0
362,"Dennis Tinerino (December 23, 1945 &ndash; May 7, 2010) was an American bodybuilder, most prominent in the late 1960s and 1970s. He won the Mr. Universe title four times in 1968, 1975, 1980 and 1981 and Mr. World in 1971 in the tall man's category, and Mr. America in 1978. After becoming involved in a life of crime, running one of the biggest escort services in California, he became an international evangelist. The 1983 edition of The Gold's Gym book of bodybuilding cited him as ""one of the most successful bodybuilders of the past decade or two"". He is an inductee of the National Fitness Hall of Fame,  IFBB Hall of Fame and National Italian American Sports Hall of Fame.",0.6666666666666666
363,"He also praised Moore's lyrics, stating that ""his Beat-style poetry is especially evocative, and especially terse – a quality that fits well with an album that musically seems to be doing much the same, communicating a lot with a little"". ",1.0
364,These distortions had significant social and cultural effects on the demographics of South Korea. It is important to note that infant and child mortality may have had an effect on the high sex ratio but the data is not significant enough to label it as a reliable reason for the high sex ratio as there were very few (9.9 in 1000 births in 1985) reported.,1.0
365,"There are studies that show children's self-esteem is positively affected by positive comments on social media and negatively affected self-esteem by negative comments. This affects the way that people look at themselves on a ""worthiness"" scale. A 2017 study of almost 6,000 adolescent students showed that those who self-reported addiction-like symptoms of social media use were more likely to report low self-esteem and high levels of depressive symptoms. From the findings on a population-based study, there is about 37% increase in the likelihood of major depression among adolescents. In a different study conducted in 2007, those who used the most multiple social media platforms (7 to 11) had more than three times the risk of depression and anxiety than people who used the fewest (0 to 2).",1.0
366,"Like cola, it usually has a thick and foamy head. A common use is to add vanilla ice cream to make a root beer float. Since safrole, a key component of sassafras, was banned by the U.S. Food and Drug Administration in 1960 due to its carcinogenicity, most commercial root beers have been flavored using artificial sassafras flavoring, but a few (e.g. Hansen's) use a safrole-free sassafras extract. Major root beer producers include PepsiCo, Coca-Cola Company, Dad's, Keurig Dr. Pepper, and A&W.",1.0
367,"Non-denominational churches originated during the mid-20th century in America. According to Michael De Groote of Deseret News, most non-denominational churches have services that heavily reflect evangelical practices, while very few (about 5%) reflect practices of black churches. Thousands of non-denominational, Protestant congregations have emerged in recent decades. Many of these in large metropolitan areas have highly integrated, multi-racial congregations and staff, regardless of their location in the North or the South. Some of the largest churches in the country, whose services are regularly broadcast on national television networks, belong to this category.",1.0
368,"While the digestive fluid is being produced, the pitcher is not yet open, so there is no chance of microbial contamination. During pitcher development, at least 29 digestive proteins including proteases, chitinases, pathogenesis-related proteins and thaumatin-like proteins are produced in the pitcher fluid. In addition to breaking down prey, these can act as antimicrobial agents. When the pitchers open, the fluid is exposed to bacteria, fungal spores, insects and rain. Often pitchers have a lid that covers the trap, excepting a few (e.g. N. lowii, N. attenboroughii and N. jamban), preventing rain water from entering. The lid inhibits rainwater from diluting the digestive fluid. Once the bacteria and fungi enter the fluid, secondary metabolites are produced in addition to antimicrobial proteins.",0.6666666666666666
369,"In contrast to the broad-stripe tribune, the other five 'thin stripe' tribunes were lower in rank, and were called the tribuni angusticlavii. These 'officer cadets' were men of equestrian rank who had military experience, and yet had no authority: they were allowed to sit on a court martial but they held no power in battle. Most thin-stripe tribunes served the legionary legate, yet a lucky few (such as Agricola) were selected to serve on the staff of the provincial governor. According to Tacitus, they did not always take their appointment as seriously as they might, contrasting Agricola's tribuneship to his peers by saying ""[Agricola did not], like many young men who convert military service into wanton pastime, avail himself licentiously or slothfully of his tribunitial title, or use his inexperience to spend his time in pleasures and absences from duty"".",1.0
370,"Hope explained that he had chosen to explore this story for his character as a result of his father's death. Hope would later remark that in filming the funeral of his characters' parents, he saw his father and brother in the two caskets meant to represent his character's parents; in 1989, Hope remarked, ""In a way it helped, because I was putting my emotions along with Wheels' emotions into it."" However, in 1992, he would recall: ""We had to stop shooting because Wheels wasn't supposed to cry because he was angry. But I couldn't keep it back any more."" In his final interview in 2005, Hope told former co-star Stefan Brogren that he felt ""another season or two"" of Degrassi High might have been ""beneficial"" in his life.",0.5
371,"In a 2001 study looking at neuropsychological performance in long-term cannabis users, researchers found ""some cognitive deficits appear detectable at least 7 days after heavy cannabis use but appear reversible and related to recent cannabis exposure rather than irreversible and related to cumulative lifetime use"". On his studies regarding cannabis use, lead researcher and Harvard professor Harrison Pope said he found marijuana is not dangerous over the long term, but there are short-term effects. From neuropsychological tests, Pope found that chronic cannabis users showed difficulties, with verbal memory in particular, for ""at least a week or two"" after they stopped smoking. Within 28 days, memory problems vanished and the subjects ""were no longer distinguishable from the comparison group"".",1.0
372,"Grant Rindner of The Line of Best Fit said, ""Odds are Future will drop another project or five between now and the end of the calendar year, so while EVOL is ultimately dispensable it's still a pretty good time"". Shirley Ju of HipHopDX said, ""As it stands, EVOL is nothing out of the ordinary from his past endeavors. With no measures in place preventing from Future releasing new full-length projects, this album could easily be surpassed in a month or two"". Lanre Bakare of The Guardian said, ""The formula is working, but for fans using his albums as a way in, they're missing a big part of what makes Future so intriguing"".",1.0
373,"TV Fanatic lauded the episode stating, ""There were so many instances where I couldn't help but to shed a tear or two"", and added ""Overall, 'Fear (Of the Unknown)' was a moving, stressful and emotional rollercoaster that illustrated Cristina's happy ending in such a seamless way. It was really the best way to say goodbye to Yang, and I'm sad she's gone, but am now excited and curious to see how the show will go on without her.""",1.0
374,"In Britain, where the national economy was heading into recession after the boom years of the 1960s, lines such as ""help me cope with this heavy load"", according to Alan Clayson, ""touched a raw nerve or two"". In the NME, Tony Tyler derided Harrison for ""lay[ing] the entire Krishna-the-Goat trip on us"", while Michael Watts of Melody Maker suggested that ""Living in the Material World"" might have been a better choice for the album's lead single. Writing in their 1975 book The Beatles: An Illustrated Record, Tyler and Roy Carr said that ""Give Me Love"" bore ""more than a distant resemblance"" to Dylan's ""I Want You"", but praised the track for its ""excellent and highly idiosyncratic slide-guitar playing"".",1.0
375,"In 2007, Giveamanakick toured Germany before beginning to record their follow-up album. They did the 2fm 2moro 2our with The Flaws and Messiah J & The Expert. In October that year, rock critic Eamon Sweeney, bemoaning the lack of original Irish music that year, singled out Giveamanakick as "" the best hard-rock band in the country"" and said they ""could teach all those Dublin chancers with stupid haircuts and no ideas a thing or two"". Giveamanakick were described as a ""promising act"" for 2008 by Eamon Sweeney of the Irish Independent in January of that year. They performed several Irish dates in January that year.",0.0
376,"Series creator Kazunori Yamauchi mentioned that ""Gran Turismo Sport would be coming to the PlayStation 4 console, possibly ""in a year or two [from 2013]"". He also mentioned that it will be based on the same physics engine that Gran Turismo 6 uses. Yamauchi also spoke of the release sometime in 2016 or 2017 and how much more powerful the game will be on PlayStation 4 and how much easier it is to develop on the console versus Gran Turismo 6 on the PlayStation 3. Gran Turismo Sport was officially announced at the 2015 Paris Games Week. Sony originally claimed that Sport is a separate entry, but Yamauchi later confirmed that it is a main entry in the series.",1.0
