text_id,text_corpus,Unnamed: 2,text,target,expected_answer,gpt_answer,correct_GPT,row_id,llama_answer,correct_LLaMA,Gemma_LoRA_answer,correct_Gemma,human_text,human_acc,Item_pred_rating,confounder_pred_rating,target_pred_rating,is_target_biased,is_parallem,diff_pred,is_target_preferred
239,"According to the Abbe Pierre Foundation for Disadvantaged Housing, of 319 housing units the commune should have built between 2002 and 2006 it has neither built nor funded any, something that Allaudiens were far from disapproving having re-elected the Povinelli list of candidates by 81.15% in the local elections in 2008.",Clausal or VP Coordination,"According to the Abbe Pierre Foundation for Disadvantaged Housing, of 319 housing units the commune should have built between 2002 and 2006 it has neither built nor funded any, something that Allaudiens were far from disapproving having re-elected the Povinelli list of candidates by 81.15% in the local elections in 2008.",any,B,B,True,row_7,A,False,B,True,"According to the Abbe Pierre Foundation for Disadvantaged Housing, of 319 housing units the commune should have built between 2002 and 2006 it has neither built nor funded any, something that Allaudiens were far from disapproving having re-elected the Povinelli list of candidates by 81.15% in the local elections in 2008.",1.0,,,,1,parallel,,1
240,"Wandering aimlessly, he becomes friends with two drifters named Robinson and Delamarche. They promise to find him a job, but they sell his suit without permission, eat his food in front of him without offering him any, and ransack his belongings. Finally, Karl departs from them on bad terms after he's offered a job by a manager at Hotel Occidental.",Contrasting,"Wandering aimlessly, he becomes friends with two drifters named Robinson and Delamarche. They promise to find him a job, but they sell his suit without permission, eat his food in front of him without offering him any, and ransack his belongings. Finally, Karl departs from them on bad terms after he's offered a job by a manager at Hotel Occidental.",any,B,B,True,row_7,A,False,B,True,"Wandering aimlessly, he becomes friends with two drifters named Robinson and Delamarche. They promise to find him a job, but they sell his suit without permission, eat his food in front of him without offering him any, and ransack his belongings. Finally, Karl departs from them on bad terms after he's offered a job by a manager at Hotel Occidental.",1.0,,,,1,parallel,,1
241,"Throughout Poland, special ""National Amnesty Committees"" were formed, attached to the local stations of the Polish political police, UB. Each person who gave himself up as part of the amnesty had to give up his weapons, if he had any, fill out a detailed form in which he revealed the underground resistance group he was a member of, as well as his conspiratorial code name and other information.",Clausal or VP Coordination,"Throughout Poland, special ""National Amnesty Committees"" were formed, attached to the local stations of the Polish political police, UB. Each person who gave himself up as part of the amnesty had to give up his weapons, if he had any, fill out a detailed form in which he revealed the underground resistance group he was a member of, as well as his conspiratorial code name and other information.",any,B,B,True,row_7,A,False,B,True,"Throughout Poland, special ""National Amnesty Committees"" were formed, attached to the local stations of the Polish political police, UB. Each person who gave himself up as part of the amnesty had to give up his weapons, if he had any, fill out a detailed form in which he revealed the underground resistance group he was a member of, as well as his conspiratorial code name and other information.",0.6666666666666666,241.0,5.166666666666667,6.75,0,parallel,1.583333333333333,1
242,"This set him up as a competitor of Petrucci, who had similar privileges in the Republic of Venice(the right to print organ tablature in the papal states was originally Petrucci's, but since he had not printed any, the pope transferred it to Antico). A ten-year copyright was added to the printing privilege, although many reprints from Antico's plates and blocks, some from before the expiration of the copyright, were not always attributed to him.",Clausal or VP Coordination,"This set him up as a competitor of Petrucci, who had similar privileges in the Republic of Venice(the right to print organ tablature in the papal states was originally Petrucci's, but since he had not printed any, the pope transferred it to Antico). A ten-year copyright was added to the printing privilege, although many reprints from Antico's plates and blocks, some from before the expiration of the copyright, were not always attributed to him.",any,B,B,True,row_7,A,False,NEITHER,False,"This set him up as a competitor of Petrucci, who had similar privileges in the Republic of Venice(the right to print organ tablature in the papal states was originally Petrucci's, but since he had not printed any, the pope transferred it to Antico). A ten-year copyright was added to the printing privilege, although many reprints from Antico's plates and blocks, some from before the expiration of the copyright, were not always attributed to him.",1.0,,,,1,parallel,,1
243,"Martinez showed signs of schizophrenia and was prescribed medication, but with little improvement. ""It was an endless cycle of trying to get answers but never getting any,"" said his mother. ""It was endless, endless, endless."" On January 10, 2006, Martinez was arrested after a fight at a halfway house and charged with two counts of battery and one count of assault with a deadly weapon.",Contrasting,"Martinez showed signs of schizophrenia and was prescribed medication, but with little improvement. ""It was an endless cycle of trying to get answers but never getting any,"" said his mother. ""It was endless, endless, endless."" On January 10, 2006, Martinez was arrested after a fight at a halfway house and charged with two counts of battery and one count of assault with a deadly weapon.",any,B,B,True,row_7,A,False,B,True,"Martinez showed signs of schizophrenia and was prescribed medication, but with little improvement. ""It was an endless cycle of trying to get answers but never getting any,"" said his mother. ""It was endless, endless, endless."" On January 10, 2006, Martinez was arrested after a fight at a halfway house and charged with two counts of battery and one count of assault with a deadly weapon.",0.75,,,,1,parallel,,1
244,"Two people were killed and the damage to property were three houses destroyed with a further 20 houses severely damaged. On 11 July 1944 the third V1 Rocket strike to hit Anerley landed on Anerley Road at the Junction with Crystal Palace railway station. People had heard the rocket cut out and ran for cover, with many failing to find any, resulting in 11 deaths. The shops on Station Road were totally destroyed, and on Anerley Road 18 shops were demolished, eight shops and seven houses severely damaged and 84 houses suffered minor damage.",Contrasting,"Two people were killed and the damage to property were three houses destroyed with a further 20 houses severely damaged. On 11 July 1944 the third V1 Rocket strike to hit Anerley landed on Anerley Road at the Junction with Crystal Palace railway station. People had heard the rocket cut out and ran for cover, with many failing to find any, resulting in 11 deaths. The shops on Station Road were totally destroyed, and on Anerley Road 18 shops were demolished, eight shops and seven houses severely damaged and 84 houses suffered minor damage.",any,B,B,True,row_7,A,False,B,True,"Two people were killed and the damage to property were three houses destroyed with a further 20 houses severely damaged. On 11 July 1944 the third V1 Rocket strike to hit Anerley landed on Anerley Road at the Junction with Crystal Palace railway station. People had heard the rocket cut out and ran for cover, with many failing to find any, resulting in 11 deaths. The shops on Station Road were totally destroyed, and on Anerley Road 18 shops were demolished, eight shops and seven houses severely damaged and 84 houses suffered minor damage.",1.0,244.0,5.5,5.333333333333333,0,parallel,-0.16666666666666696,0
245,"According to Hakannson: ""These 'songs' originally started off as being one slow number moving into a faster one. They were originally called 'Georges Slow' and 'Georges Fast'. The vocal parts, if there were any, was mainly me 'howling' the occasional melody‚Äù. Among the patrons that spectated at the band's performances was record producer M.A Numminen, who had hoped to record an album with Baby Grandmothers immediately after discovering them; yet, the project would not commence until a year later.",Clausal or VP Coordination,"According to Hakannson: ""These 'songs' originally started off as being one slow number moving into a faster one. They were originally called 'Georges Slow' and 'Georges Fast'. The vocal parts, if there were any, was mainly me 'howling' the occasional melody”. Among the patrons that spectated at the band's performances was record producer M.A Numminen, who had hoped to record an album with Baby Grandmothers immediately after discovering them; yet, the project would not commence until a year later.",any,A,A,True,row_7,A,True,A,True,"According to Hakannson: ""These 'songs' originally started off as being one slow number moving into a faster one. They were originally called 'Georges Slow' and 'Georges Fast'. The vocal parts, if there were any, was mainly me 'howling' the occasional melody”. Among the patrons that spectated at the band's performances was record producer M.A Numminen, who had hoped to record an album with Baby Grandmothers immediately after discovering them; yet, the project would not commence until a year later.",1.0,245.0,5.333333333333333,6.0,0,parallel,0.666666666666667,1
246,"When successful, the common symptoms of bacterial blight will be seen, with the main effect on the plant being a reduction in photosynthetic leaf area. Generally, the amount of photosynthetic area lost is not enough to impede plant growth. As the plant continues to grow it overcomes the loss of photosynthetic area and reduction in yield, if there is any, is negligible.",Clausal or VP Coordination,"When successful, the common symptoms of bacterial blight will be seen, with the main effect on the plant being a reduction in photosynthetic leaf area. Generally, the amount of photosynthetic area lost is not enough to impede plant growth. As the plant continues to grow it overcomes the loss of photosynthetic area and reduction in yield, if there is any, is negligible.",any,A,A,True,row_7,A,True,A,True,"When successful, the common symptoms of bacterial blight will be seen, with the main effect on the plant being a reduction in photosynthetic leaf area. Generally, the amount of photosynthetic area lost is not enough to impede plant growth. As the plant continues to grow it overcomes the loss of photosynthetic area and reduction in yield, if there is any, is negligible.",0.8333333333333334,246.0,6.0,6.0,0,parallel,0.0,1
247,"Early in the morning, traditionally before dawn, the father or another male of the household goes into the forest to chop a piece of log, usually from an oak tree if it could be found, but, if the region does not have any, than beech, olive, or maple can be used. When the perfect tree is found, the father would invoke God by reciting the Lord's Prayer several times and making the Sign of the Cross and would then cut it.",non-parallelism,"Early in the morning, traditionally before dawn, the father or another male of the household goes into the forest to chop a piece of log, usually from an oak tree if it could be found, but, if the region does not have any, than beech, olive, or maple can be used. When the perfect tree is found, the father would invoke God by reciting the Lord's Prayer several times and making the Sign of the Cross and would then cut it.",any,A,B,False,row_7,A,True,B,False,"Early in the morning, traditionally before dawn, the father or another male of the household goes into the forest to chop a piece of log, usually from an oak tree if it could be found, but, if the region does not have any, than beech, olive, or maple can be used. When the perfect tree is found, the father would invoke God by reciting the Lord's Prayer several times and making the Sign of the Cross and would then cut it.",1.0,,,,1,non-parallem,,1
248,"Wonnacott might show them a borrowed collection of antiques brought along for the show that he believes would interest the celebrity (this may be related to the occupation of the celebrity), and in turn the celebrity shows Wonnacott an antique or collectable belonging to themselves. There is no suggestion of what to do with any profit if the teams make any, but most decide to give it to charity. Series 2 began on 30 March 2009 and ended on 3 April 2009.",Clausal or VP Coordination,"Wonnacott might show them a borrowed collection of antiques brought along for the show that he believes would interest the celebrity (this may be related to the occupation of the celebrity), and in turn the celebrity shows Wonnacott an antique or collectable belonging to themselves. There is no suggestion of what to do with any profit if the teams make any, but most decide to give it to charity. Series 2 began on 30 March 2009 and ended on 3 April 2009.",any,A,A,True,row_7,A,True,A,True,"Wonnacott might show them a borrowed collection of antiques brought along for the show that he believes would interest the celebrity (this may be related to the occupation of the celebrity), and in turn the celebrity shows Wonnacott an antique or collectable belonging to themselves. There is no suggestion of what to do with any profit if the teams make any, but most decide to give it to charity. Series 2 began on 30 March 2009 and ended on 3 April 2009.",1.0,,,,1,parallel,,1
249,"So the Basque team only played club sides, playing four matches, winning one and losing two. Next they travelled to Argentina, arriving on 25 February 1938. They stayed there for three months but officially played no matches due to their problems with FIFA. As they had run out of money and had no way of raising any, many of the big Argentine sides raised money for them.",Subset,"So the Basque team only played club sides, playing four matches, winning one and losing two. Next they travelled to Argentina, arriving on 25 February 1938. They stayed there for three months but officially played no matches due to their problems with FIFA. As they had run out of money and had no way of raising any, many of the big Argentine sides raised money for them.",any,A,A,True,row_7,A,True,A,True,"So the Basque team only played club sides, playing four matches, winning one and losing two. Next they travelled to Argentina, arriving on 25 February 1938. They stayed there for three months but officially played no matches due to their problems with FIFA. As they had run out of money and had no way of raising any, many of the big Argentine sides raised money for them.",1.0,,,,1,parallel,,1
250,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns ‚Äì he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",Clausal or VP Coordination,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns – he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",any,A,A,True,row_7,A,True,A,True,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns – he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",1.0,,,,1,parallel,,1
251,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns ‚Äì he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",Clausal or VP Coordination,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns – he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",any,A,A,True,row_7,A,True,A,True,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns – he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",1.0,,,,1,parallel,,1
252,"Pock Face proposed tests to determine who was the genuine wife. First they walked on eggs; Beauty did not break any, and Pock Face broke them all, but she would not admit it. Then they climbed a ladder of knives; Beauty did not cut her feet, and Pock Face did, but she would not admit it. Finally, they jumped into boiling oil; Beauty emerged alive, but Pock Face died.",Clausal or VP Coordination,"Pock Face proposed tests to determine who was the genuine wife. First they walked on eggs; Beauty did not break any, and Pock Face broke them all, but she would not admit it. Then they climbed a ladder of knives; Beauty did not cut her feet, and Pock Face did, but she would not admit it. Finally, they jumped into boiling oil; Beauty emerged alive, but Pock Face died.",any,A,A,True,row_7,A,True,A,True,"Pock Face proposed tests to determine who was the genuine wife. First they walked on eggs; Beauty did not break any, and Pock Face broke them all, but she would not admit it. Then they climbed a ladder of knives; Beauty did not cut her feet, and Pock Face did, but she would not admit it. Finally, they jumped into boiling oil; Beauty emerged alive, but Pock Face died.",1.0,,,,1,parallel,,1
253,"When they discuss children, Cole says he does not want any, and Maya reveals she is incapable. As the asteroid grows closer, Cole asks Maya to marry him. Maya jokingly accepts, and Cole insists that he is serious; now serious, Maya again agrees. Although initially dismissive of the danger, scientists become increasingly worried about a collision.",Clausal or VP Coordination,"When they discuss children, Cole says he does not want any, and Maya reveals she is incapable. As the asteroid grows closer, Cole asks Maya to marry him. Maya jokingly accepts, and Cole insists that he is serious; now serious, Maya again agrees. Although initially dismissive of the danger, scientists become increasingly worried about a collision.",any,A,A,True,row_7,A,True,A,True,"When they discuss children, Cole says he does not want any, and Maya reveals she is incapable. As the asteroid grows closer, Cole asks Maya to marry him. Maya jokingly accepts, and Cole insists that he is serious; now serious, Maya again agrees. Although initially dismissive of the danger, scientists become increasingly worried about a collision.",1.0,253.0,2.333333333333333,7.0,0,parallel,4.666666666666667,1
254,"The novel then jumps forward, and Linda reflects on when she found out she had ovarian cancer. She went into the doctor at the request of Leo, her long-term boyfriend turned fiance. Leo wanted children, and when he found out Linda couldn‚Äôt have any, he immediately moved out of their shared house and left her. Linda then reveals their backstory.",Clausal or VP Coordination,"The novel then jumps forward, and Linda reflects on when she found out she had ovarian cancer. She went into the doctor at the request of Leo, her long-term boyfriend turned fiance. Leo wanted children, and when he found out Linda couldn’t have any, he immediately moved out of their shared house and left her. Linda then reveals their backstory.",any,A,A,True,row_7,A,True,A,True,"The novel then jumps forward, and Linda reflects on when she found out she had ovarian cancer. She went into the doctor at the request of Leo, her long-term boyfriend turned fiance. Leo wanted children, and when he found out Linda couldn’t have any, he immediately moved out of their shared house and left her. Linda then reveals their backstory.",1.0,,,,1,parallel,,1
255,"Persoon joined it with Swartz's Ceph√¶lis, the Tapocomea of Jean Baptiste Christophore Fus√©e Aublet and Bernard de Jussieu; but Mr. Brown not finding it to accord with any established genus, has considered it as distinct from any, and given it the name of Burchellia in honour of Mr. Burchell, a very enterprising traveller in Southern Africa, who has favoured the public with an interesting account of his travels in that country.",non-parallelism,"Persoon joined it with Swartz's Cephælis, the Tapocomea of Jean Baptiste Christophore Fusée Aublet and Bernard de Jussieu; but Mr. Brown not finding it to accord with any established genus, has considered it as distinct from any, and given it the name of Burchellia in honour of Mr. Burchell, a very enterprising traveller in Southern Africa, who has favoured the public with an interesting account of his travels in that country.",any,A,A,True,row_7,A,True,A,True,"Persoon joined it with Swartz's Cephælis, the Tapocomea of Jean Baptiste Christophore Fusée Aublet and Bernard de Jussieu; but Mr. Brown not finding it to accord with any established genus, has considered it as distinct from any, and given it the name of Burchellia in honour of Mr. Burchell, a very enterprising traveller in Southern Africa, who has favoured the public with an interesting account of his travels in that country.",0.6666666666666666,255.0,4.25,4.666666666666667,0,non-parallem,0.41666666666666696,1
256,"The inspiration for datagrams had two sources. One was Donald Davies' studies. He had done some simulation of datagram networks, although he had not built any, and it looked technically viable. The second inspiration was I like things simple. I didn't see any real technical motivation to overlay two levels of end-to-end protocols. I thought one was enough.",non-parallelism,"The inspiration for datagrams had two sources. One was Donald Davies' studies. He had done some simulation of datagram networks, although he had not built any, and it looked technically viable. The second inspiration was I like things simple. I didn't see any real technical motivation to overlay two levels of end-to-end protocols. I thought one was enough.",any,A,A,True,row_7,A,True,NEITHER,False,"The inspiration for datagrams had two sources. One was Donald Davies' studies. He had done some simulation of datagram networks, although he had not built any, and it looked technically viable. The second inspiration was I like things simple. I didn't see any real technical motivation to overlay two levels of end-to-end protocols. I thought one was enough.",1.0,256.0,6.5,6.0,0,non-parallem,-0.5,0
257,"Early edicts apparently refer to lepers and Cagots as different categories of undesirables, With this distinction being explicit by 1593. The Parlement of Bordeaux repeated customary prohibitions against them but added when they are lepers, if there still are any, they must carry clicquettes (rattles). One belief in Navarre were that the Agotes were descendants of French immigrant lepers to the region.",Clausal or VP Coordination,"Early edicts apparently refer to lepers and Cagots as different categories of undesirables, With this distinction being explicit by 1593. The Parlement of Bordeaux repeated customary prohibitions against them but added when they are lepers, if there still are any, they must carry clicquettes (rattles). One belief in Navarre were that the Agotes were descendants of French immigrant lepers to the region.",any,A,A,True,row_7,A,True,A,True,"Early edicts apparently refer to lepers and Cagots as different categories of undesirables, With this distinction being explicit by 1593. The Parlement of Bordeaux repeated customary prohibitions against them but added when they are lepers, if there still are any, they must carry clicquettes (rattles). One belief in Navarre were that the Agotes were descendants of French immigrant lepers to the region.",1.0,257.0,4.75,1.5,0,parallel,-3.25,0
258,"Meanwhile, the other mice approached the mouse for their normal supply of food, but he did not have any, so they shunned him and left him alone. The pious man went to sleep and put the money near his head. The mouse intended on taking the money while the man slept, so as to make friends again, but every time he tried, he failed and was hit.",Clausal or VP Coordination,"Meanwhile, the other mice approached the mouse for their normal supply of food, but he did not have any, so they shunned him and left him alone. The pious man went to sleep and put the money near his head. The mouse intended on taking the money while the man slept, so as to make friends again, but every time he tried, he failed and was hit.",any,A,A,True,row_7,A,True,A,True,"Meanwhile, the other mice approached the mouse for their normal supply of food, but he did not have any, so they shunned him and left him alone. The pious man went to sleep and put the money near his head. The mouse intended on taking the money while the man slept, so as to make friends again, but every time he tried, he failed and was hit.",1.0,,,,1,parallel,,1
259,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",non-parallelism,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",any,A,A,True,row_7,A,True,A,True,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",1.0,,,,1,non-parallem,,1
260,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",non-parallelism,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",any,A,A,True,row_7,A,True,B,False,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",1.0,,,,1,non-parallem,,1
261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",non-parallelism,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",any,A,A,True,row_7,A,True,A,True,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",1.0,261.0,4.166666666666667,5.0,0,non-parallem,0.833333333333333,1
262,"Dodd's press secretary said ""The Dodds received a competitive rate on their loans,"" and that they ""did not seek or anticipate any special treatment, and they were not aware of any,"" then declined further comment. The Hartford Courant reported Dodd had taken ""a major credibility hit"" from the scandal.",Clausal or VP Coordination,"Dodd's press secretary said ""The Dodds received a competitive rate on their loans,"" and that they ""did not seek or anticipate any special treatment, and they were not aware of any,"" then declined further comment. The Hartford Courant reported Dodd had taken ""a major credibility hit"" from the scandal.",any,A,A,True,row_7,A,True,A,True,"Dodd's press secretary said ""The Dodds received a competitive rate on their loans,"" and that they ""did not seek or anticipate any special treatment, and they were not aware of any,"" then declined further comment. The Hartford Courant reported Dodd had taken ""a major credibility hit"" from the scandal.",0.6666666666666666,262.0,7.0,6.666666666666667,0,parallel,-0.33333333333333304,0
263,"Connor Heath is an ordinary 15-year-old. He extremely over imagines things and is always looking for adventure however he never finds any, that is until the Cordoban president's daughter is sent to live with him and his family. After numerous attempts on Gisela's life, Ed, a body-guard for the Cordoban secret service joins them. The main antagonist is former friend of Gisela, now double agent Zatari, whose mission is to capture Gisela.",Contrasting,"Connor Heath is an ordinary 15-year-old. He extremely over imagines things and is always looking for adventure however he never finds any, that is until the Cordoban president's daughter is sent to live with him and his family. After numerous attempts on Gisela's life, Ed, a body-guard for the Cordoban secret service joins them. The main antagonist is former friend of Gisela, now double agent Zatari, whose mission is to capture Gisela.",any,A,A,True,row_7,A,True,A,True,"Connor Heath is an ordinary 15-year-old. He extremely over imagines things and is always looking for adventure however he never finds any, that is until the Cordoban president's daughter is sent to live with him and his family. After numerous attempts on Gisela's life, Ed, a body-guard for the Cordoban secret service joins them. The main antagonist is former friend of Gisela, now double agent Zatari, whose mission is to capture Gisela.",1.0,,,,1,parallel,,1
264,"The car was built in Paris with the gearbox (on the rear axle for forward, neutral and reverse) built in England. It was exhibited at the 1926 Paris Motor Show but only a few were made. General Motors signed a ""lucrative"" royalty agreement to manufacture the torque converters, giving Constantinesco a $100,000 advance on royalties, but didn't make any, leaving the inventor deeply in debt and the mechanical torque converter sidelined.",Clausal or VP Coordination,"The car was built in Paris with the gearbox (on the rear axle for forward, neutral and reverse) built in England. It was exhibited at the 1926 Paris Motor Show but only a few were made. General Motors signed a ""lucrative"" royalty agreement to manufacture the torque converters, giving Constantinesco a $100,000 advance on royalties, but didn't make any, leaving the inventor deeply in debt and the mechanical torque converter sidelined.",any,A,A,True,row_7,A,True,A,True,"The car was built in Paris with the gearbox (on the rear axle for forward, neutral and reverse) built in England. It was exhibited at the 1926 Paris Motor Show but only a few were made. General Motors signed a ""lucrative"" royalty agreement to manufacture the torque converters, giving Constantinesco a $100,000 advance on royalties, but didn't make any, leaving the inventor deeply in debt and the mechanical torque converter sidelined.",1.0,264.0,4.666666666666667,5.75,0,parallel,1.083333333333333,1
265,"Attempts by Hung Taiji were made to separate Han Chinese and Jurchen banners. In Liaodong, Chinese culture mixed with Jurchen culture. Many bannermen forged genealogies of their origin since they did not have any, and then these decided whether or not they were in a Chinese or a Jurchen banner.",Contrasting,"Attempts by Hung Taiji were made to separate Han Chinese and Jurchen banners. In Liaodong, Chinese culture mixed with Jurchen culture. Many bannermen forged genealogies of their origin since they did not have any, and then these decided whether or not they were in a Chinese or a Jurchen banner.",any,A,A,True,row_7,A,True,A,True,"Attempts by Hung Taiji were made to separate Han Chinese and Jurchen banners. In Liaodong, Chinese culture mixed with Jurchen culture. Many bannermen forged genealogies of their origin since they did not have any, and then these decided whether or not they were in a Chinese or a Jurchen banner.",0.6666666666666666,,,,1,parallel,,1
266,"After learning that Edmund and Cassie did marry, a devious Dinah revealed to Edmund that she knew the reason why Cassie nearly did not make it to the altar. Although she was just teasing him with the information, without giving him any, Edmund was intrigued. Meanwhile, Dinah was pleased when Blake informed her that she had dropped the restraining order against her, out of gratitude for not ruining Cassie's wedding day.",Contrasting,"After learning that Edmund and Cassie did marry, a devious Dinah revealed to Edmund that she knew the reason why Cassie nearly did not make it to the altar. Although she was just teasing him with the information, without giving him any, Edmund was intrigued. Meanwhile, Dinah was pleased when Blake informed her that she had dropped the restraining order against her, out of gratitude for not ruining Cassie's wedding day.",any,A,A,True,row_7,A,True,A,True,"After learning that Edmund and Cassie did marry, a devious Dinah revealed to Edmund that she knew the reason why Cassie nearly did not make it to the altar. Although she was just teasing him with the information, without giving him any, Edmund was intrigued. Meanwhile, Dinah was pleased when Blake informed her that she had dropped the restraining order against her, out of gratitude for not ruining Cassie's wedding day.",1.0,266.0,4.5,6.833333333333333,0,parallel,2.333333333333333,1
267,"Jodi Walker of Entertainment Weekly gave a mixed review of the episode: ""Tonight was a well-made and well-placed, if not totally frustrating, episode of The Blacklist. It raises 1,000 questions, sure; it doesn't answer any, alright, yes; and no one is really trying to deal with that cliffhanger of an ending, absolutely not"". Ross Bonaime of Paste gave the episode a 7.9/10.",Contrasting,"Jodi Walker of Entertainment Weekly gave a mixed review of the episode: ""Tonight was a well-made and well-placed, if not totally frustrating, episode of The Blacklist. It raises 1,000 questions, sure; it doesn't answer any, alright, yes; and no one is really trying to deal with that cliffhanger of an ending, absolutely not"". Ross Bonaime of Paste gave the episode a 7.9/10.",any,A,A,True,row_7,A,True,A,True,"Jodi Walker of Entertainment Weekly gave a mixed review of the episode: ""Tonight was a well-made and well-placed, if not totally frustrating, episode of The Blacklist. It raises 1,000 questions, sure; it doesn't answer any, alright, yes; and no one is really trying to deal with that cliffhanger of an ending, absolutely not"". Ross Bonaime of Paste gave the episode a 7.9/10.",1.0,,,,1,parallel,,1
268,"In the picture above, the normal clothing (a kimono) that the woman was wearing attenuated the far reaching thermal radiation; the kimono, however, would naturally have been unable to attenuate any gamma radiation, if she were close enough to the weapon to have experienced any, and it would be likely that any such penetrating radiation effect would be evenly applied to her entire body.",Clausal or VP Coordination,"In the picture above, the normal clothing (a kimono) that the woman was wearing attenuated the far reaching thermal radiation; the kimono, however, would naturally have been unable to attenuate any gamma radiation, if she were close enough to the weapon to have experienced any, and it would be likely that any such penetrating radiation effect would be evenly applied to her entire body.",any,A,A,True,row_7,A,True,A,True,"In the picture above, the normal clothing (a kimono) that the woman was wearing attenuated the far reaching thermal radiation; the kimono, however, would naturally have been unable to attenuate any gamma radiation, if she were close enough to the weapon to have experienced any, and it would be likely that any such penetrating radiation effect would be evenly applied to her entire body.",1.0,,,,1,parallel,,1
