text_id,text_corpus_ann,Unnamed: 2,text_corpus,licensor,licensor-start character offset,licensor-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,antecedent number,licensor-category,URL,ft_is_any,ft_is_nppl,wlen_A,wlen_B,dist_A_ao,dist_B_ao,ft_TAvsCF_dist,A_unigram,B_unigram,ft_uni_TACFlogdiff,human_text,human_acc,correct_human,text,target,expected_answer,gpt_answer,correct_GPT,recheck_GPT,llama_answer,correct_LLaMA,recheck_LLaMA,Gemma_LoRA_answer,correct_Gemma,recheck_Gemma,dataset,version,Item,rater_1,rater_2,rater_3,all_humans,null_count,acc_binary_all3,acc_binary_2,acc_human,is_parallem
19,"Some found comfort in religion; Sherard quotes one as saying: ""when I get to heaven I shall get my reward, and my Oppressor will get his"". Hymn singing while working was common, and the Doxology was a particular favourite.",Clausal or VP Coordination,"Some found comfort in religion; Sherard quotes one as saying: ""when I get to heaven I shall get my reward, and my Oppressor will get his"". Hymn singing while working was common, and the Doxology was a particular favourite.",his,278,281,Oppressor,114,122,reward,99,104,False,True,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Bromsgrove,0,0,9,6,156,174,18,-7.03320407867431,-7.03320407867431,0.0,"Some found comfort in religion; Sherard quotes one as saying: ""when I get to heaven I shall get my reward, and my Oppressor will get his"". Hymn singing while working was common, and the Doxology was a particular favourite.",0.6666666666666666,1.0,"Some found comfort in religion; Sherard quotes one as saying: ""when I get to heaven I shall get my reward, and my Oppressor will get his"". Hymn singing while working was common, and the Doxology was a particular favourite.",his,reward,OPPRESSOR,0.0,0.0,Oppressor,0.0,0.0,Oppressor,0.0,0.0,gnpe,NPE_6,19,True,False,False,1.0,0,0,0,0.3333333333333333,parallel
20,"He was employed by the shipping company who owned the ship and was responsible to the company for every aspect of the ship, the profitable trading of the ship, the cargo, the crew and the success or failure of the voyage. Masters with a proven track record often remained with a company for many years and could expect to become wealthy. As new ships were added to a company's fleet a successful and favoured master could expect it to be assigned as ""his"".",non-parallelism,"He was employed by the shipping company who owned the ship and was responsible to the company for every aspect of the ship, the profitable trading of the ship, the cargo, the crew and the success or failure of the voyage. Masters with a proven track record often remained with a company for many years and could expect to become wealthy. As new ships were added to a company's fleet a successful and favoured master could expect it to be assigned as ""his"".",his,264,266,ships ,345,349,master,409,414,True,False,non-local,local,nppl,det,https://en.wikipedia.org/wiki/British_merchant_seamen_of_World_War_II,0,1,5,6,-85,-150,65,-7.03320407867431,-4.59971618652343,-2.43348789215087,"He was employed by the shipping company who owned the ship and was responsible to the company for every aspect of the ship, the profitable trading of the ship, the cargo, the crew and the success or failure of the voyage. Masters with a proven track record often remained with a company for many years and could expect to become wealthy. As new ships were added to a company's fleet a successful and favoured master could expect it to be assigned as ""his"".",0.5,1.0,"He was employed by the shipping company who owned the ship and was responsible to the company for every aspect of the ship, the profitable trading of the ship, the cargo, the crew and the success or failure of the voyage. Masters with a proven track record often remained with a company for many years and could expect to become wealthy. As new ships were added to a company's fleet a successful and favoured master could expect it to be assigned as ""his"".",his,ships,THE SUCCESSFUL AND FAVOURED MASTER,0.0,0.0,Master. Master. Master. Master. Master. Master. Master. Master. Master. Master,0.0,0.0,ship,0.0,1.0,gnpe,NPE_11,20,True,,True,2.0,1,1,1,1.0,non-parallem
21,"Her ability to include period detail and to reproduce the religious beliefs and practices of the period give additional credence to her story, and the character of Pearl is free-spirited enough to strike a chord with modern readers and finished by saying ""pacing parallels that of Hawthorne, and her exploration of behavior as a series of good acts or acts inspired by the Devil is consistent with his"".",Subset,"Her ability to include period detail and to reproduce the religious beliefs and practices of the period give additional credence to her story, and the character of Pearl is free-spirited enough to strike a chord with modern readers and finished by saying ""pacing parallels that of Hawthorne, and her exploration of behavior as a series of good acts or acts inspired by the Devil is consistent with his"".",his,398,400,exploration of behavior ,300,322,good acts,339,347,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Angel_and_Apostle,0,0,23,9,76,51,25,-18.6331748962402,-12.439561843872,-6.19361305236816,"Her ability to include period detail and to reproduce the religious beliefs and practices of the period give additional credence to her story, and the character of Pearl is free-spirited enough to strike a chord with modern readers and finished by saying ""pacing parallels that of Hawthorne, and her exploration of behavior as a series of good acts or acts inspired by the Devil is consistent with his"".",0.6666666666666666,1.0,"Her ability to include period detail and to reproduce the religious beliefs and practices of the period give additional credence to her story, and the character of Pearl is free-spirited enough to strike a chord with modern readers and finished by saying ""pacing parallels that of Hawthorne, and her exploration of behavior as a series of good acts or acts inspired by the Devil is consistent with his"".",his,exploration of behavior,HAWTHORNE,0.0,0.0,Hawthorne,0.0,0.0,Hawthorne,0.0,0.0,gnpe,NPE_2,21,False,False,True,1.0,0,0,0,0.3333333333333333,parallel
22,"One was presented to Clapton upon the model's release and was used for three numbers during a concert at the Royal Albert Hall on 17 May 2006. In 1979, Clapton gave his signed Fender Lead II guitar to the Hard Rock Cafe in London to designate his favourite bar stool. Pete Townshend also donated his own Gibson Les Paul guitar, with a note attached: ""Mine's as good as his! Love, Pete"".",non-parallelism,"One was presented to Clapton upon the model's release and was used for three numbers during a concert at the Royal Albert Hall on 17 May 2006. In 1979, Clapton gave his signed Fender Lead II guitar to the Hard Rock Cafe in London to designate his favourite bar stool. Pete Townshend also donated his own Gibson Les Paul guitar, with a note attached: ""Mine's as good as his! Love, Pete"".",his,369,371,guitar,320,325,note,335,338,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Eric_Clapton,0,0,6,4,44,31,13,-6.05788612365722,-5.03207874298095,-1.02580738067626,"One was presented to Clapton upon the model's release and was used for three numbers during a concert at the Royal Albert Hall on 17 May 2006. In 1979, Clapton gave his signed Fender Lead II guitar to the Hard Rock Cafe in London to designate his favourite bar stool. Pete Townshend also donated his own Gibson Les Paul guitar, with a note attached: ""Mine's as good as his! Love, Pete"".",0.6666666666666666,1.0,"One was presented to Clapton upon the model's release and was used for three numbers during a concert at the Royal Albert Hall on 17 May 2006. In 1979, Clapton gave his signed Fender Lead II guitar to the Hard Rock Cafe in London to designate his favourite bar stool. Pete Townshend also donated his own Gibson Les Paul guitar, with a note attached: ""Mine's as good as his! Love, Pete"".",his,guitar,ERIC CLAPTON,0.0,0.0,Clapton,0.0,0.0,Clapton,0.0,0.0,gnpe,NPE_18_6participants,22,True,True,True,3.0,0,1,1,1.0,non-parallem
23,"Soon after, Margo ran away from Oakdale and Hal married Barbara. Margo came back months later with a child she claimed was hers and Tom's. Ten months later, Hal learned that Adam was actually his! Hal was angry with everyone for keeping this secret.",non-parallelism,"Soon after, Margo ran away from Oakdale and Hal married Barbara. Margo came back months later with a child she claimed was hers and Tom's. Ten months later, Hal learned that Adam was actually his! Hal was angry with everyone for keeping this secret.",Tom's,192,194,child,101,105,months,81,86,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Hal_Munson,0,0,5,6,87,106,-19,-5.07532930374145,-7.03320407867431,1.957874774932861,"Soon after, Margo ran away from Oakdale and Hal married Barbara. Margo came back months later with a child she claimed was hers and Tom's. Ten months later, Hal learned that Adam was actually his! Hal was angry with everyone for keeping this secret.",1.0,1.0,"Soon after, Margo ran away from Oakdale and Hal married Barbara. Margo came back months later with a child she claimed was hers and Tom's. Ten months later, Hal learned that Adam was actually his! Hal was angry with everyone for keeping this secret.",Tom's,child,TOM,0.0,0.0,Tom's,0.0,0.0,child,1.0,1.0,gnpe,NPE_1,23,False,True,False,1.0,0,0,0,0.3333333333333333,non-parallem
24,"In 1788 Robert and Jean were finally legally married however Burns was surprisingly reticent about it. Gavin Hamilton's eldest daughter Jacobina or 'Beennie' recollected, how even she only became aware of the marriage at breakfast one day when Burns and Robert Aiken were present and upon apologising to Robert Aiken for the lack of his usual boiled egg Burns said ""if she cared to send over the way to Mrs Burns she might have some"".",non-parallelism,"In 1788 Robert and Jean were finally legally married however Burns was surprisingly reticent about it. Gavin Hamilton's eldest daughter Jacobina or 'Beennie' recollected, how even she only became aware of the marriage at breakfast one day when Burns and Robert Aiken were present and upon apologising to Robert Aiken for the lack of his usual boiled egg Burns said ""if she cared to send over the way to Mrs Burns she might have some"".",some,428,431,boiled egg,343,353,way,396,398,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Robert_Aiken,0,0,10,3,75,30,45,-12.123963356018,-4.22284603118896,-7.9011173248291,"In 1788 Robert and Jean were finally legally married however Burns was surprisingly reticent about it. Gavin Hamilton's eldest daughter Jacobina or 'Beennie' recollected, how even she only became aware of the marriage at breakfast one day when Burns and Robert Aiken were present and upon apologising to Robert Aiken for the lack of his usual boiled egg Burns said ""if she cared to send over the way to Mrs Burns she might have some"".",0.6666666666666666,1.0,"In 1788 Robert and Jean were finally legally married however Burns was surprisingly reticent about it. Gavin Hamilton's eldest daughter Jacobina or 'Beennie' recollected, how even she only became aware of the marriage at breakfast one day when Burns and Robert Aiken were present and upon apologising to Robert Aiken for the lack of his usual boiled egg Burns said ""if she cared to send over the way to Mrs Burns she might have some"".",some,boiled egg,BOILED EGG,1.0,1.0,Burns,0.0,0.0,boiled egg,1.0,1.0,gnpe,NPE_1,24,True,True,True,3.0,0,1,1,1.0,non-parallem
25,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",Clausal or VP Coordination,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",some,625,628,figgy pudding,309,321,audience,579,586,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/We_Wish_You_a_Merry_Christmas,0,0,13,8,304,39,265,-14.0664081573486,-7.03320407867431,-7.03320407867431,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",0.8333333333333334,1.0,"The greeting ""a merry Christmas and a happy New Year"" is recorded from the early eighteenth century; however, the history of the carol itself is unclear. Its origin probably lies in the English tradition wherein wealthy people of the community gave Christmas treats to the carolers on Christmas Eve, such as ""figgy pudding"" that was very much like modern-day Christmas puddings; in the West Country of England, ""figgy pudding"" referred to a raisin or plum pudding, not necessarily one containing figs. In the famous version of the song, the singer demands figgy pudding from the audience, threatening to not ""go until we get some"".",some,figgy pudding,FIGGY PUDDING,1.0,1.0,figgy pudding,1.0,1.0,figgy pudding,1.0,1.0,gnpe,NPE_3,25,True,True,True,3.0,0,1,1,1.0,parallel
26,"Kesha is ""sentenced to act more like Taylor Swift and start feeling sorry for herself""; Taylor Swift is ""sentenced to enjoy her success while she actually has some""; Dakota Fanning is ""sentenced to go back to being adorable""; Vampire Weekend is ""sentenced to change their name to 'The Jonas Brothers: The Sequel'""; and Lil Wayne is ""sentenced to begin the final descent into obscurity"".",non-parallelism,"Kesha is ""sentenced to act more like Taylor Swift and start feeling sorry for herself""; Taylor Swift is ""sentenced to enjoy her success while she actually has some""; Dakota Fanning is ""sentenced to go back to being adorable""; Vampire Weekend is ""sentenced to change their name to 'The Jonas Brothers: The Sequel'""; and Lil Wayne is ""sentenced to begin the final descent into obscurity"".",some,159,162,success,128,134,name,272,275,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Video_on_Trial_(season_5),0,0,7,4,25,-116,141,-7.03320407867431,-4.83945369720459,-2.19375038146972,"Kesha is ""sentenced to act more like Taylor Swift and start feeling sorry for herself""; Taylor Swift is ""sentenced to enjoy her success while she actually has some""; Dakota Fanning is ""sentenced to go back to being adorable""; Vampire Weekend is ""sentenced to change their name to 'The Jonas Brothers: The Sequel'""; and Lil Wayne is ""sentenced to begin the final descent into obscurity"".",1.0,1.0,"Kesha is ""sentenced to act more like Taylor Swift and start feeling sorry for herself""; Taylor Swift is ""sentenced to enjoy her success while she actually has some""; Dakota Fanning is ""sentenced to go back to being adorable""; Vampire Weekend is ""sentenced to change their name to 'The Jonas Brothers: The Sequel'""; and Lil Wayne is ""sentenced to begin the final descent into obscurity"".",some,success,HER SUCCESS,0.0,0.0,Taylor Swift,0.0,0.0,success,1.0,1.0,gnpe,NPE_18_6participants,26,True,True,True,3.0,0,1,1,1.0,non-parallem
27,"Suganth also felt many of the actors like Chowdhury were miscast and criticised the lack of onscreen chemistry between her and Dhruv. He concluded that Dhruv looks ""sure-footed in some scenes and like a novice in some"". Baradwaj Rangan of Film Companion wrote, ""Not a single frame is distinctive, or shows that a major filmmaker is behind the camera.",Repetition,"Suganth also felt many of the actors like Chowdhury were miscast and criticised the lack of onscreen chemistry between her and Dhruv. He concluded that Dhruv looks ""sure-footed in some scenes and like a novice in some"". Baradwaj Rangan of Film Companion wrote, ""Not a single frame is distinctive, or shows that a major filmmaker is behind the camera.",some,213,216,scenes,185,190,novice,203,208,True,False,non-local,local,nppl,det,https://en.wikipedia.org/wiki/Varmaa,0,1,6,6,23,5,18,-6.23526716232299,-7.03320407867431,0.7979369163513184,"Suganth also felt many of the actors like Chowdhury were miscast and criticised the lack of onscreen chemistry between her and Dhruv. He concluded that Dhruv looks ""sure-footed in some scenes and like a novice in some"". Baradwaj Rangan of Film Companion wrote, ""Not a single frame is distinctive, or shows that a major filmmaker is behind the camera.",1.0,1.0,"Suganth also felt many of the actors like Chowdhury were miscast and criticised the lack of onscreen chemistry between her and Dhruv. He concluded that Dhruv looks ""sure-footed in some scenes and like a novice in some"". Baradwaj Rangan of Film Companion wrote, ""Not a single frame is distinctive, or shows that a major filmmaker is behind the camera.",some,scenes,SCENES,1.0,1.0,"Chowdhury, Dhruv, a major filmmaker, a frame, Chowdhury, Dh",0.0,0.0,scenes,1.0,1.0,gnpe,NPE_1,27,True,True,True,3.0,0,1,1,1.0,parallel
28,"Baldwin responded that she identifies as white, and her ethnic background includes ""many, many, many things"". She said she spent ""some"" of her childhood in Spain and ""some"" in Massachusetts, but had never been enrolled in school in Spain, only spending time there during family holidays.",Repetition,"Baldwin responded that she identifies as white, and her ethnic background includes ""many, many, many things"". She said she spent ""some"" of her childhood in Spain and ""some"" in Massachusetts, but had never been enrolled in school in Spain, only spending time there during family holidays.",some,166,169,childhood,143,151,things,101,106,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Hilaria_Baldwin,0,0,9,6,15,60,-45,-7.03320407867431,-7.03320407867431,0.0,"Baldwin responded that she identifies as white, and her ethnic background includes ""many, many, many things"". She said she spent ""some"" of her childhood in Spain and ""some"" in Massachusetts, but had never been enrolled in school in Spain, only spending time there during family holidays.",1.0,1.0,"Baldwin responded that she identifies as white, and her ethnic background includes ""many, many, many things"". She said she spent ""some"" of her childhood in Spain and ""some"" in Massachusetts, but had never been enrolled in school in Spain, only spending time there during family holidays.",some,childhood,TIME,0.0,0.0,"Baldwin, her, and Spain",0.0,0.0,childhood,1.0,1.0,gnpe,NPE_1,28,True,True,True,3.0,0,1,1,1.0,parallel
29,"When INAH was questioned on the lack of maintenance, they responded that in Mexico there are more than 10 thousand archaeological sites, and some ""are of great relevance"". The petroglyphs found in this area of Xochimilco are Aztec and were venerated deities; are stars representations, constellations and figures apparently associated with fertility cult.",Clausal or VP Coordination,"When INAH was questioned on the lack of maintenance, they responded that in Mexico there are more than 10 thousand archaeological sites, and some ""are of great relevance"". The petroglyphs found in this area of Xochimilco are Aztec and were venerated deities; are stars representations, constellations and figures apparently associated with fertility cult.",some,141,144,archaeological sites,115,134,maintenance,40,50,True,False,local,non-local,nppl,det,https://en.wikipedia.org/wiki/Cuahilama,0,1,20,11,7,91,-84,-14.0664081573486,-7.03320407867431,-7.03320407867431,"When INAH was questioned on the lack of maintenance, they responded that in Mexico there are more than 10 thousand archaeological sites, and some ""are of great relevance"". The petroglyphs found in this area of Xochimilco are Aztec and were venerated deities; are stars representations, constellations and figures apparently associated with fertility cult.",1.0,1.0,"When INAH was questioned on the lack of maintenance, they responded that in Mexico there are more than 10 thousand archaeological sites, and some ""are of great relevance"". The petroglyphs found in this area of Xochimilco are Aztec and were venerated deities; are stars representations, constellations and figures apparently associated with fertility cult.",some,archaeological sites,ARCHAEOLOGICAL SITES,1.0,1.0,The petroglyphs found in this area of Xochimilco,0.0,0.0,archaeological sites,1.0,1.0,gnpe,NPE_6,29,True,True,True,3.0,0,1,1,1.0,parallel
30,"In what is regarded as one of the best and most entertaining finals of its era, the Cork and Mayo All-Ireland decider provided ""great fun at a time when football badly needed some"". Cork entered the game hoping to avoid the unwanted accolade of becoming the first team in almost fifty years to lose three successive All-Ireland finals.",non-parallelism,"In what is regarded as one of the best and most entertaining finals of its era, the Cork and Mayo All-Ireland decider provided ""great fun at a time when football badly needed some"". Cork entered the game hoping to avoid the unwanted accolade of becoming the first team in almost fifty years to lose three successive All-Ireland finals.",some,175,178,great fun,128,136,football,153,160,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/1989_All-Ireland_Senior_Football_Championship_Final,0,0,9,8,39,15,24,-11.1575508117675,-7.03320407867431,-4.12434673309326,"In what is regarded as one of the best and most entertaining finals of its era, the Cork and Mayo All-Ireland decider provided ""great fun at a time when football badly needed some"". Cork entered the game hoping to avoid the unwanted accolade of becoming the first team in almost fifty years to lose three successive All-Ireland finals.",0.6666666666666666,1.0,"In what is regarded as one of the best and most entertaining finals of its era, the Cork and Mayo All-Ireland decider provided ""great fun at a time when football badly needed some"". Cork entered the game hoping to avoid the unwanted accolade of becoming the first team in almost fifty years to lose three successive All-Ireland finals.",some,great fun,GREAT FUN,1.0,1.0,Cork and Mayo All-Ireland decider,0.0,0.0,fun,0.0,0.0,gnpe,NPE_16,30,True,True,True,3.0,0,1,1,1.0,non-parallem
